sourceTypeID,roadTypeID,hourDayID,avgSpeedBinID,avgSpeedFraction
11,5,232,11,0.00873381
11,5,222,14,0.00466254
11,5,212,10,0.0589297
11,5,202,15,0
11,5,202,16,0.00380597
11,5,212,1,0.0712924
11,5,212,2,0.0712674
11,5,212,3,0.112292
11,5,212,4,0.174984
11,5,212,5,0.11796
11,5,212,6,0.11974
11,5,212,7,0.0860374
11,5,222,5,0.135115
11,5,212,9,0.0450123
11,5,222,4,0.168744
11,5,212,11,0.04426
11,5,212,12,0.015071
11,5,212,13,0.00230704
11,5,212,14,2.50765e-4
11,5,212,15,0
11,5,212,16,0
11,5,222,1,0.097219
11,5,222,2,0.0749975
11,5,232,14,0.00127812
11,5,212,8,0.0805958
11,5,15,16,0
11,5,232,12,0.0149966
11,5,15,6,0.0730627
11,5,15,7,0.0526268
11,5,15,8,0.0875305
11,5,15,9,0.00632969
11,5,15,10,0.0240528
11,5,15,11,0.00361696
11,5,15,12,0.00180848
11,5,15,13,9.04241e-4
11,5,15,4,0.164301
11,5,15,15,0.00135636
11,5,15,3,0.157067
11,5,25,1,0.115205
11,5,25,2,0.0748083
11,5,25,3,0.0347859
11,5,25,4,0.0344118
11,5,25,5,0.0690107
11,5,152,5,0.118118
11,5,92,9,0.0434795
11,5,25,6,0.103422
11,5,25,7,0.118197
11,5,15,14,0.0204358
11,5,242,9,0.0480877
11,5,232,8,0.0696149
11,5,232,15,0
11,5,232,16,0.00856339
11,5,242,1,0.107565
11,5,242,2,0.0880906
11,5,242,3,0.0979331
11,5,242,4,0.122118
11,5,242,5,0.117126
11,5,242,6,0.120571
11,5,15,5,0.205353
11,5,242,8,0.102433
11,5,232,13,0.0021302
11,5,242,10,0.0202475
11,5,242,11,0.0319882
11,5,242,12,0.0409168
11,5,242,13,0.0019685
11,5,242,14,0.00351519
11,5,242,15,0.0131468
11,5,242,16,0
11,5,15,1,0.0986527
11,5,15,2,0.102903
11,5,242,7,0.0842941
11,5,172,8,0.0503864
11,5,162,14,8.7358e-5
11,5,152,9,0.034515
11,5,162,16,0.00696368
11,5,172,1,0.0841414
11,5,172,2,0.097026
11,5,172,3,0.126855
11,5,172,4,0.159525
11,5,172,5,0.153765
11,5,182,2,0.0809677
11,5,172,7,0.0809538
11,5,162,10,0.0375265
11,5,172,9,0.0358689
11,5,172,10,0.0357123
11,5,172,11,0.0308358
11,5,172,12,0.0251429
11,5,172,13,0.00706864
11,5,172,14,0.00269548
11,5,172,15,0.00351195
11,5,172,16,0.002606
11,5,182,1,0.083777
11,5,172,6,0.103905
11,5,162,1,0.0894546
11,5,152,6,0.116621
11,5,152,7,0.0813109
11,5,152,8,0.0530065
11,5,232,10,0.0484833
11,5,152,10,0.0294506
11,5,152,11,0.0220821
11,5,152,12,0.0124914
11,5,152,13,0.00618721
11,5,152,14,0.00113452
11,5,162,12,0.0198552
11,5,152,16,0.00218716
11,5,162,11,0.0267565
11,5,162,2,0.101036
11,5,162,3,0.145326
11,5,162,4,0.15722
11,5,162,5,0.139785
11,5,162,6,0.0868464
11,5,162,7,0.0929864
11,5,162,8,0.0511294
11,5,162,9,0.038787
11,5,162,15,0.00131037
11,5,152,15,0.00102925
11,5,202,6,0.105406
11,5,192,9,0.0482995
11,5,192,10,0.0197056
11,5,192,11,0.00874536
11,5,192,12,0.0203487
11,5,192,13,0.0187196
11,5,192,14,0.00207202
11,5,192,15,5.43012e-4
11,5,202,1,0.079678
11,5,202,3,0.153952
11,5,192,8,0.057002
11,5,202,5,0.132448
11,5,192,16,0.00428694
11,5,202,7,0.0909627
11,5,202,8,0.057356
11,5,202,9,0.0472131
11,5,202,10,0.0245675
11,5,182,3,0.140706
11,5,162,13,0.00492949
11,5,202,11,0.0157567
11,5,202,12,0.0153381
11,5,202,13,0.00517612
11,5,202,4,0.176692
11,5,182,6,0.112754
11,5,182,4,0.164527
11,5,202,2,0.0915907
11,5,182,5,0.132086
11,5,182,7,0.0742461
11,5,182,8,0.0629193
11,5,182,9,0.0495017
11,5,182,10,0.0359172
11,5,182,11,0.0237823
11,5,182,12,0.0101081
11,5,182,13,0.0153161
11,5,182,14,0.00424593
11,5,192,5,0.120935
11,5,192,6,0.12022
11,5,192,4,0.17455
11,5,192,3,0.150143
11,5,192,2,0.110103
11,5,192,1,0.0709203
11,5,182,16,0.00479752
11,5,182,15,0.00434855
11,5,192,7,0.0734067
11,4,32,3,0.00188544
11,4,22,12,0.0616653
11,4,32,9,0.013745
11,4,22,13,0.119135
11,4,22,14,0.223548
11,4,22,15,0.243705
11,4,12,11,0.0275557
11,4,22,16,0.286662
11,4,32,2,0.0020144
11,4,32,4,0.0013118
11,4,32,5,0.00134293
11,4,32,6,0.00222784
11,4,32,8,0.00342403
11,4,32,7,0.00335288
11,4,12,12,0.0553248
11,4,32,1,1.95659e-4
11,4,22,2,0.00481478
11,4,52,15,0.231224
11,4,12,13,0.133767
11,4,12,14,0.215268
11,4,12,15,0.249684
11,4,42,12,0.0692709
11,4,52,14,0.193391
11,4,22,6,0.00385077
11,4,22,1,0.00191214
11,4,22,11,0.0237217
11,4,22,3,0.00188301
11,4,22,4,0.0015652
11,4,22,5,0.00145132
11,4,22,7,0.00231205
11,4,22,8,0.0046188
11,4,22,9,0.00855697
11,4,22,10,0.0105962
11,4,12,16,0.27362
11,4,52,7,0.00379775
11,4,42,10,0.0145956
11,4,42,16,0.259594
11,4,52,1,9.02388e-4
11,4,52,2,0.00149594
11,4,52,3,0.00158762
11,4,52,4,0.0038074
11,4,42,14,0.20459
