sourceTypeID,yearID,ageID,ageFraction
51,2022,23,0.002982006323914518
51,2022,24,0
51,2022,25,0.002982006323914518
51,2022,26,0.00893627385303795
51,2022,27,0.002982006323914518
51,2022,28,0.002982006323914518
51,2022,29,0
51,2022,30,0
52,2022,0,0.05414792857302899
52,2022,1,0.0628196638752273
52,2022,2,0.06155465386285588
52,2022,3,0.05574294119732339
52,2022,4,0.04210283323784022
52,2022,5,0.049087888523543295
52,2022,6,0.054661265969353626
52,2022,7,0.04538452587862985
52,2022,8,0.02864606006275869
52,2022,9,0.021798505865356855
52,2022,10,0.03019523899095268
52,2022,11,0.029718568551508374
52,2022,12,0.020249326937162863
52,2022,13,0.023815188493775067
52,2022,14,0.026253541126317084
52,2022,15,0.03713446058055535
52,2022,16,0.02578603742609286
52,2022,17,0.025593535902471123
52,2022,18,0.017490138431917945
52,2022,19,0.01631679581174735
52,2022,20,0.01518928688767717
52,2022,21,0.016784299511971572
52,2022,22,0.017719306912420015
52,2022,23,0.01654596429224942
52,2022,24,0.010358415318693543
52,2022,25,0.01055091684231528
52,2022,26,0.008112564209773262
52,2022,27,0.011724259462485877
52,2022,28,0.0070308889818034926
52,2022,29,0.006563385281579271
52,2022,30,0.06760470174811051
53,2022,0,0.039811147325309514
53,2022,1,0.061811320841483317
53,2022,2,0.06285632908350158
53,2022,3,0.09114488552971506
53,2022,4,0.05762212113444522
53,2022,5,0.07543309494358093
53,2022,6,0.06285632908350158
53,2022,7,0.05762212113444522
53,2022,8,0.0261893732232119
53,2022,9,0.025144364981193643
53,2022,10,0.03456777263728809
53,2022,11,0.030378572930249995
53,2022,12,0.007333391172057935
53,2022,13,0.006288382930039678
53,2022,14,0.017810973809135707
53,2022,15,0.01990099029317222
53,2022,16,0.022000173516173806
53,2022,17,0.02933356468823174
53,2022,18,0.025144364981193643
53,2022,19,0.009432574395059519
53,2022,20,0.009432574395059519
53,2022,21,0.016765965567117454
53,2022,22,0.012567599121114284
53,2022,23,0.01152259087909603
53,2022,24,0.010477582637077773
53,2022,25,0.017810973809135707
53,2022,26,0.007333391172057935
53,2022,27,0.013621774102097615
53,2022,28,0.008378399414076192
53,2022,29,0.005234207949056351
53,2022,30,0.040856155567327766
54,2022,0,0.022698743911289582
54,2022,1,0.027611022360313636
54,2022,2,0.03177458922417045
54,2022,3,0.033664629445263355
54,2022,4,0.04879408184309394
54,2022,5,0.04387267276498248
54,2022,6,0.033664629445263355
54,2022,7,0.027611022360313636
54,2022,8,0.02723666656773002
54,2022,9,0.014371610183575948
54,2022,10,0.016645136826339866
54,2022,11,0.021183059482780302
54,2022,12,0.010591529741390151
54,2022,13,0.015503808190414203
54,2022,14,0.02609533793180436
54,2022,15,0.033281143023592336
54,2022,16,0.0325324314384251
54,2022,17,0.033664629445263355
54,2022,18,0.03442247165951799
54,2022,19,0.03025890479566118
54,2022,20,0.03555466966635625
54,2022,21,0.029501062581406532
54,2022,22,0.035180313873772635
54,2022,23,0.03139110280249944
54,2022,24,0.020425217268525666
54,2022,25,0.018151690625761743
54,2022,26,0.013613767969321308
54,2022,27,0.018909532840016383
54,2022,28,0.014371610183575948
54,2022,29,0.012855925755066668
54,2022,30,0.11762989453304253
61,2022,0,0.08553422581602085
61,2022,1,0.05801231978653921
61,2022,2,0.06396806399707011
61,2022,3,0.05801231978653921
61,2022,4,0.053554876006330555
61,2022,5,0.03644615796758848
61,2022,6,0.08032763182065106
61,2022,7,0.06247912794443739
61,2022,8,0.0379350940202212
61,2022,9,0.03867487985769281
61,2022,10,0.017108718038742074
61,2022,11,0.016359567823580955
61,2022,12,0.006695530048002508
61,2022,13,0.013391060096005016
61,2022,14,0.00892425193810684
61,2022,15,0.03644615796758848
61,2022,16,0.030499778134747094
61,2022,17,0.025293184139377308
61,2022,18,0.012641909880843896
61,2022,19,0.01190212404337229
61,2022,20,0.006695530048002508
61,2022,21,0.015619781986109348
61,2022,22,0.020086590144007523
61,2022,23,0.014879996148637742
61,2022,24,0.01413084593347662
61,2022,25,0.014879996148637742
61,2022,26,0.01413084593347662
61,2022,27,0.00892425193810684
61,2022,28,0.005206593995369783
61,2022,29,0.011152973828211172
61,2022,30,0.056532748111596004
62,2022,0,0.05409223997676728
62,2022,1,0.049965753029984294
62,2022,2,0.08572228657347106
62,2022,3,0.0733428257331221
62,2022,4,0.03345980524285235
62,2022,5,0.041255339474881185
62,2022,6,0.051338072014595726
62,2022,7,0.042627658459492616
62,2022,8,0.03758629218963534
62,2022,9,0.030257727612092344
62,2022,10,0.030715167273629485
62,2022,11,0.019250585756354813
62,2022,12,0.017878266771743378
62,2022,13,0.015124098809571824
62,2022,14,0.016048508125594805
62,2022,15,0.0394255808287326
62,2022,16,0.035299093881949614
62,2022,17,0.0265886803268465
62,2022,18,0.01237946084034896
62,2022,19,0.017420827110206236
62,2022,20,0.011922021178811817
62,2022,21,0.01696338744866909
62,2022,22,0.03300236558131521
62,2022,23,0.02474939168774923
62,2022,24,0.021089874395452082
62,2022,25,0.014209219486497539
62,2022,26,0.01237946084034896
62,2022,27,0.017420827110206236
62,2022,28,0.009625292878177406
62,2022,29,0.009167853216640263
62,2022,30,0.05271992099215586
11,2022,31,0.0027016162004882276
11,2022,32,0.0028626050993227478
11,2022,33,0.0031455722704788443
11,2022,34,0.0030950712540734004
11,2022,35,0.003840832388300966
11,2022,36,0.0050439773108263836
11,2022,37,0.004459139428975234
11,2022,38,0.0034324816254870496
11,2022,39,0.0032274854236152457
11,2022,40,0.03099828149464623
21,2022,31,0.0029495328076128337
21,2022,32,0.002590739698875124
21,2022,33,0.002673178812070715
21,2022,34,0.002557572371919582
21,2022,35,0.00271083834004044
21,2022,36,0.0025506653208123994
21,2022,37,0.0021688381714227464
21,2022,38,0.001944010706038659
21,2022,39,0.0016679960443015812
21,2022,40,0.028827306871796413
31,2022,31,0.0025637418890501083
31,2022,32,0.0024892080218779206
31,2022,33,0.0026222155976071584
31,2022,34,0.0021672456919340157
31,2022,35,0.0018026194411935514
31,2022,36,0.0019326017599851845
31,2022,37,0.0015005133156596438
31,2022,38,0.0012831182907169785
31,2022,39,0.0011165646829730976
31,2022,40,0.010194947978741665
32,2022,31,0.0023942907855490636
32,2022,32,0.002289170671253668
32,2022,33,0.0024898401647226935
32,2022,34,0.002333697895724799
32,2022,35,0.0018931419828891426
32,2022,36,0.0021512792044685734
32,2022,37,0.001974572584957856
32,2022,38,0.0017113908891545578
32,2022,39,0.0014416866615128145
32,2022,40,0.01451902625424894
41,2022,31,0.010487076397624338
41,2022,32,0.014476489631637522
41,2022,33,0.010070847973500895
41,2022,34,0.005358546564472141
41,2022,35,0.006985132473148334
41,2022,36,0.005336778613596848
41,2022,37,0.003996757584624041
41,2022,38,0.003350704635236254
41,2022,39,0.0030128664944751547
41,2022,40,0.009077983359170238
42,2022,31,3.353904243846237e-5
42,2022,32,2.236066768254915e-5
42,2022,33,1.567268289086533e-9
42,2022,34,3.406233165231815e-5
42,2022,35,3.5078832999361403e-9
42,2022,36,0
42,2022,37,0
42,2022,38,2.306890080994269e-5
42,2022,39,1.84470899244453e-5
42,2022,40,2.7670634886667952e-5
43,2022,31,0.006061602520706616
43,2022,32,0.005371054067094971
43,2022,33,0.0025636812399902073
43,2022,34,0.0025822681646801154
43,2022,35,0.002363665814619972
43,2022,36,0.0019196274847529248
43,2022,37,0.0013465744241731787
43,2022,38,0.00102946091610337
43,2022,39,8.932943666407617e-4
43,2022,40,0.0019341418206284353
51,2022,31,0.004325715409331261
51,2022,32,0.004943673849480061
51,2022,33,0.0029353117535428734
51,2022,34,0.00338341159100248
51,2022,35,0.0026250643938464063
51,2022,36,0.0019444925443224336
51,2022,37,0.001918882870743249
51,2022,38,0.0010573476973431677
51,2022,39,9.386369134915865e-4
51,2022,40,0.0014253375353020386
52,2022,31,0.006292257646911668
52,2022,32,0.007042355152899922
52,2022,33,0.00573365064540218
52,2022,34,0.005895101333686096
52,2022,35,0.00543403295453739
52,2022,36,0.005235023916852681
52,2022,37,0.004837182079544546
52,2022,38,0.0040446883631529845
52,2022,39,0.003631463726673082
52,2022,40,0.03517115543284131
53,2022,31,0.0062922610204602285
53,2022,32,0.007042358928600428
53,2022,33,0.0057336537195889666
53,2022,34,0.00589510495899686
53,2022,35,0.005434036296366244
53,2022,36,0.005235027136268693
53,2022,37,0.0048371854401810304
53,2022,38,0.004044691173269884
53,2022,39,0.003631463625649058
53,2022,40,0.03517115445441169
54,2022,31,0.01032298705961852
54,2022,32,0.01116170071986596
54,2022,33,0.011997220473270271
54,2022,34,0.0095551811454752
54,2022,35,0.010260512244731308
54,2022,36,0.005059617246306494
54,2022,37,0.006010820183781208
54,2022,38,0.0056227813788192445
54,2022,39,0.005152999587893386
54,2022,40,0.011793271219708065
61,2022,31,0.007117072245170762
61,2022,32,0.008321953488508569
61,2022,33,0.009088177893347931
61,2022,34,0.007959565138967391
61,2022,35,0.005655305197842887
61,2022,36,0.004796889347442829
61,2022,37,0.00531801664719757
61,2022,38,0.0046830767795271126
61,2022,39,0.004041569346337861
61,2022,40,0.006571240586567785
62,2022,31,0.006414830878065768
62,2022,32,0.007418871264991192
62,2022,33,0.006876262611777683
62,2022,34,0.005645651444483499
62,2022,35,0.006036658645463026
62,2022,36,0.004238334934887423
62,2022,37,0.00370262685323774
62,2022,38,0.0022971141036836544
62,2022,39,0.002038379816084003
62,2022,40,0.002303384599429769
