MOVESRunID,iterationID,yearID,monthID,dayID,hourID,stateID,countyID,zoneID,linkID,sourceTypeID,regClassID,fuelTypeID,fuelSubTypeID,modelYearID,roadTypeID,SCC,engTechID,sectorID,hpID,activityTypeID,activity,activityMean,activitySigma
1,1,2060,NA,NA,NA,24,NA,NA,NA,32,30,5,NA,NA,1,NA,NA,NA,NA,6,815.95501708984375,NA,NA
1,1,2060,NA,NA,NA,24,NA,NA,NA,31,30,5,NA,NA,1,NA,NA,NA,NA,6,6656.740234375,NA,NA
1,1,2060,NA,NA,NA,24,NA,NA,NA,21,20,5,NA,NA,1,NA,NA,NA,NA,6,1857.68994140625,NA,NA
1,1,2060,NA,NA,NA,24,NA,NA,NA,61,47,3,NA,NA,1,NA,NA,NA,NA,6,713.90899658203125,NA,NA
1,1,2060,NA,NA,NA,24,NA,NA,NA,53,47,3,NA,NA,1,NA,NA,NA,NA,6,169.23199462890625,NA,NA
1,1,2060,NA,NA,NA,24,NA,NA,NA,52,47,3,NA,NA,1,NA,NA,NA,NA,6,3821.219970703125,NA,NA
