yearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate
2020,11,0,11047.5,1
2020,21,0,25043.6,1
2020,31,0,30339.5,1
2020,32,0,3292.9,1
2020,41,0,77.7,1
2020,42,0,24.5,1
2020,43,0,118,1
2020,51,0,14.2,1
2020,52,0,2034.2,1
2020,53,0,90.7,1
2020,54,0,203.9,1
2020,61,0,261.6,1
2020,62,0,319.4,1
