year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,by
2025,42091,1,51,46,2,3,0.001173818134702742,5158.16015625,111.2490005493164,19.608699798583984,9409.1796875,1
2025,42091,1,51,46,2,4,0.03152107447385788,152649,2803.080078125,19.608699798583984,9409.1796875,1
2025,42091,1,51,46,2,5,0.05949702858924866,173434,6842.72998046875,19.608699798583984,9409.1796875,1
2025,42091,1,51,47,1,2,0,0,0,0.008073429577052593,2.4364800453186035,1
2025,42091,1,51,47,1,3,1.8354451185587095e-6,1.3356900215148926,0.02880759909749031,0.008073429577052593,2.4364800453186035,1
2025,42091,1,51,47,1,4,4.799959424417466e-5,39.52830123901367,0.7258549928665161,0.008073429577052593,2.4364800453186035,1
2025,42091,1,51,47,1,5,1.0330033546779305e-4,44.91059875488281,1.7719099521636963,0.008073429577052593,2.4364800453186035,1
2025,42091,1,51,47,2,2,0,0,0,77.25779724121094,37859.3984375,1
2025,42091,1,51,47,2,3,0.0037777195684611797,20754.69921875,447.62701416015625,77.25779724121094,37859.3984375,1
2025,42091,1,51,47,2,4,0.10290009528398514,614210,11278.7001953125,77.25779724121094,37859.3984375,1
2025,42091,1,51,47,2,5,0.18815195560455322,697842,27532.900390625,77.25779724121094,37859.3984375,1
2025,42091,1,51,47,3,2,0,0,0,14.465200424194336,10439,1
2025,42091,1,51,47,3,3,0.07845205068588257,5722.68994140625,123.42400360107422,14.465200424194336,10439,1
2025,42091,1,51,47,3,4,1.905622959136963,169356,3109.860107421875,14.465200424194336,10439,1
2025,42091,1,51,47,3,5,4.931290626525879,192416,7591.6201171875,14.465200424194336,10439,1
2025,42091,1,52,41,1,2,0,0,0,2230.18994140625,11679900,1
2025,42091,1,52,41,1,3,0.10362938046455383,372744,7982.06005859375,2230.18994140625,11679900,1
2025,42091,1,52,41,1,4,2.676537275314331,10204100,187976,2230.18994140625,11679900,1
2025,42091,1,52,41,1,5,4.831352710723877,12223400,482891,2230.18994140625,11679900,1
2025,42091,1,52,41,2,2,0,0,0,5481.64013671875,36747000,1
2025,42091,1,52,41,2,3,0.07096822559833527,1172720,25113,5481.64013671875,36747000,1
2025,42091,1,52,41,2,4,1.77848219871521,32103900,591408,5481.64013671875,36747000,1
2025,42091,1,52,41,2,5,3.5530202388763428,38456900,1519260,5481.64013671875,36747000,1
2025,42091,1,52,42,1,2,0,0,0,1377.969970703125,7508130,1
2025,42091,1,52,42,1,3,0.14353547990322113,239609,5131.080078125,1377.969970703125,7508130,1
2025,42091,1,52,42,1,4,3.759047746658325,6559440,120836,1377.969970703125,7508130,1
2025,42091,1,52,42,1,5,6.352553367614746,7857490,310415,1377.969970703125,7508130,1
2025,42091,1,52,42,2,2,0,0,0,2876.3798828125,19844700,1
2025,42091,1,52,42,2,3,0.04074991121888161,633310,13561.900390625,2876.3798828125,19844700,1
2025,42091,1,52,42,2,4,1.016371726989746,17337200,319381,2876.3798828125,19844700,1
2025,42091,1,52,42,2,5,2.05373477935791,20768100,820455,2876.3798828125,19844700,1
2025,42091,1,52,46,1,2,0,0,0,288.66900634765625,1854870,1
2025,42091,1,52,46,1,3,0.04658416658639908,59194.8984375,1267.6199951171875,288.66900634765625,1854870,1
2025,42091,1,52,46,1,4,1.207497000694275,1620490,29852.19921875,288.66900634765625,1854870,1
2025,42091,1,52,46,1,5,2.0970346927642822,1941170,76687.203125,288.66900634765625,1854870,1
2025,42091,1,52,46,2,2,0,0,0,2382.72998046875,13082300,1
2025,42091,1,52,46,2,3,0.057057175785303116,417500,8940.490234375,2382.72998046875,13082300,1
2025,42091,1,52,46,2,4,1.3739702701568604,11429300,210547,2382.72998046875,13082300,1
2025,42091,1,52,46,2,5,3.1060516834259033,13691000,540873,2382.72998046875,13082300,1
2025,42091,1,52,47,1,2,0,0,0,0.6301440000534058,1221.6199951171875,1
2025,42091,1,52,47,1,3,4.9405036406824365e-5,38.986000061035156,0.8348600268363953,0.6301440000534058,1221.6199951171875,1
2025,42091,1,52,47,1,4,0.0011193386744707823,1067.260009765625,19.66080093383789,0.6301440000534058,1221.6199951171875,1
2025,42091,1,52,47,1,5,0.003214339492842555,1278.469970703125,50.506500244140625,0.6301440000534058,1221.6199951171875,1
2025,42091,1,52,47,2,2,0,0,0,1681.52001953125,8228240,1
2025,42091,1,52,47,2,3,0.037013426423072815,262591,5623.2001953125,1681.52001953125,8228240,1
2025,42091,1,52,47,2,4,0.8971810340881348,7188560,132426,1681.52001953125,8228240,1
2025,42091,1,52,47,2,5,1.9733167886734009,8611110,340187,1681.52001953125,8228240,1
2025,42091,1,52,47,3,2,0,0,0,115.46900177001953,1041150,1
2025,42091,1,52,47,3,3,0.4379371106624603,33226.6015625,711.5250244140625,115.46900177001953,1041150,1
2025,42091,1,52,47,3,4,9.976244926452637,909598,16756.30078125,115.46900177001953,1041150,1
2025,42091,1,52,47,3,5,26.888668060302734,1089600,43045.19921875,115.46900177001953,1041150,1
2025,42091,1,53,41,1,2,0,0,0,115.37300109863281,48801.3984375,1
2025,42091,1,53,41,1,3,0.00813484750688076,25986.30078125,532.280029296875,115.37300109863281,48801.3984375,1
2025,42091,1,53,41,1,4,0.2077692300081253,691006,13027.7998046875,115.37300109863281,48801.3984375,1
2025,42091,1,53,41,1,5,0.38729041814804077,907542,30710.69921875,115.37300109863281,48801.3984375,1
2025,42091,1,53,41,2,2,0,0,0,237.96400451660156,145943,1
2025,42091,1,53,41,2,3,0.00447702594101429,77713.296875,1591.81005859375,237.96400451660156,145943,1
2025,42091,1,53,41,2,4,0.1133042499423027,2066490,38960.30078125,237.96400451660156,145943,1
2025,42091,1,53,41,2,5,0.218950092792511,2714050,91841.796875,237.96400451660156,145943,1
2025,42091,1,53,42,1,2,0,0,0,47.82780075073242,29178.80078125,1
2025,42091,1,53,42,1,3,0.008552148938179016,15537.400390625,318.2550048828125,47.82780075073242,29178.80078125,1
2025,42091,1,53,42,1,4,0.22156313061714172,413158,7789.43994140625,47.82780075073242,29178.80078125,1
2025,42091,1,53,42,1,5,0.37494686245918274,542627,18362.19921875,47.82780075073242,29178.80078125,1
2025,42091,1,53,42,2,2,0,0,0,121.60800170898438,78935.703125,1
2025,42091,1,53,42,2,3,0.0023704594932496548,42032.5,860.95697021484375,121.60800170898438,78935.703125,1
2025,42091,1,53,42,2,4,0.059935856610536575,1117690,21072.30078125,121.60800170898438,78935.703125,1
2025,42091,1,53,42,2,5,0.11669011414051056,1467940,49674.19921875,121.60800170898438,78935.703125,1
2025,42091,1,53,46,1,2,0,0,0,22.43400001525879,8451.8896484375,1
2025,42091,1,53,46,1,3,0.004133953712880611,4500.5498046875,92.185302734375,22.43400001525879,8451.8896484375,1
2025,42091,1,53,46,1,4,0.10547862201929092,119675,2256.280029296875,22.43400001525879,8451.8896484375,1
2025,42091,1,53,46,1,5,0.19614039361476898,157177,5318.77001953125,22.43400001525879,8451.8896484375,1
2025,42091,1,53,46,2,2,0,0,0,111.14099884033203,52655.80078125,1
2025,42091,1,53,46,2,3,0.004359904211014509,28038.80078125,574.32098388671875,111.14099884033203,52655.80078125,1
2025,42091,1,53,46,2,4,0.1088072657585144,745583,14056.7998046875,111.14099884033203,52655.80078125,1
2025,42091,1,53,46,2,5,0.22905907034873962,979221,33136.30078125,111.14099884033203,52655.80078125,1
2025,42091,1,53,47,1,2,0,0,0,0.0281297005712986,3.578629970550537,1
2025,42091,1,53,47,1,3,2.192932242905954e-6,1.9055800437927246,0.03903239965438843,0.0281297005712986,3.578629970550537,1
2025,42091,1,53,47,1,4,5.347719707060605e-5,50.67179870605469,0.9553359746932983,0.0281297005712986,3.578629970550537,1
2025,42091,1,53,47,1,5,1.3742479495704174e-4,66.55049896240234,2.2520298957824707,0.0281297005712986,3.578629970550537,1
2025,42091,1,53,47,2,2,0,0,0,73.92980194091797,32784.19921875,1
2025,42091,1,53,47,2,3,0.00253871432505548,17457.30078125,357.5799865722656,73.92980194091797,32784.19921875,1
2025,42091,1,53,47,2,4,0.06372901797294617,464209,8751.919921875,73.92980194091797,32784.19921875,1
2025,42091,1,53,47,2,5,0.12894979119300842,609675,20631.099609375,73.92980194091797,32784.19921875,1
2025,42091,1,53,47,3,2,0,0,0,5.167230129241943,4208.35986328125,1
2025,42091,1,53,47,3,3,0.026957131922245026,2240.909912109375,45.90079879760742,5.167230129241943,4208.35986328125,1
2025,42091,1,53,47,3,4,0.655296266078949,59588.5,1123.43994140625,5.167230129241943,4208.35986328125,1
2025,42091,1,53,47,3,5,1.5969113111495972,78261.296875,2648.31005859375,5.167230129241943,4208.35986328125,1
2025,42091,1,54,41,1,2,0,0,0,142.34500122070312,33537.5,1
2025,42091,1,54,41,1,3,0.002714832779020071,13807.5,297.7929992675781,142.34500122070312,33537.5,1
2025,42091,1,54,41,1,4,0.06481093913316727,335516,6161.0498046875,142.34500122070312,33537.5,1
2025,42091,1,54,41,1,5,0.113840751349926,445630,17582,142.34500122070312,33537.5,1
2025,42091,1,54,41,2,2,0,0,0,230.3209991455078,54140,1
2025,42091,1,54,41,2,3,7.926950929686427e-4,22289.5,480.7300109863281,230.3209991455078,54140,1
2025,42091,1,54,41,2,4,0.01860063150525093,541627,9945.849609375,230.3209991455078,54140,1
2025,42091,1,54,41,2,5,0.03475598245859146,719385,28382.80078125,230.3209991455078,54140,1
2025,42091,1,54,42,1,2,0,0,0,709.4639892578125,140546,1
2025,42091,1,54,42,1,3,0.056346841156482697,57862.8984375,1247.9599609375,709.4639892578125,140546,1
2025,42091,1,54,42,1,4,1.2700014114379883,1406050,25819.099609375,709.4639892578125,140546,1
2025,42091,1,54,42,1,5,2.6111624240875244,1867500,73680.8984375,709.4639892578125,140546,1
2025,42091,1,54,42,2,2,0,0,0,25.865100860595703,4797.9599609375,1
2025,42091,1,54,42,2,3,0.001143819186836481,1975.3299560546875,42.60300064086914,25.865100860595703,4797.9599609375,1
2025,42091,1,54,42,2,4,0.02494671568274498,47999.69921875,881.416015625,25.865100860595703,4797.9599609375,1
2025,42091,1,54,42,2,5,0.05628589168190956,63752.8984375,2515.330078125,25.865100860595703,4797.9599609375,1
2025,42091,1,54,46,1,2,0,0,0,435.8689880371094,87009,1
2025,42091,1,54,46,1,3,0.035329513251781464,35821.80078125,772.58697509765625,435.8689880371094,87009,1
2025,42091,1,54,46,1,4,0.7759014368057251,870454,15984.099609375,435.8689880371094,87009,1
2025,42091,1,54,46,1,5,1.8066374063491821,1156130,45614.30078125,435.8689880371094,87009,1
2025,42091,1,54,46,2,2,0,0,0,379.4989929199219,72745.796875,1
2025,42091,1,54,46,2,3,0.020121069625020027,29949.599609375,645.93798828125,379.4989929199219,72745.796875,1
2025,42091,1,54,46,2,4,0.43046972155570984,727762,13363.7998046875,379.4989929199219,72745.796875,1
2025,42091,1,54,46,2,5,1.0370752811431885,966608,38136.80078125,379.4989929199219,72745.796875,1
2025,42091,1,54,47,1,2,0,0,0,0.10281799733638763,22.111400604248047,1
2025,42091,1,54,47,1,3,1.2258560673217289e-5,9.103280067443848,0.19633500277996063,0.10281799733638763,22.111400604248047,1
2025,42091,1,54,47,1,4,2.8674156055785716e-4,221.20599365234375,4.061989784240723,0.10281799733638763,22.111400604248047,1
2025,42091,1,54,47,1,5,4.980285884812474e-4,293.8039855957031,11.59179973602295,0.10281799733638763,22.111400604248047,1
