MOVESRunID,iterationID,yearID,monthID,dayID,hourID,stateID,countyID,zoneID,linkID,sourceTypeID,regClassID,fuelTypeID,fuelSubTypeID,modelYearID,roadTypeID,SCC,engTechID,sectorID,hpID,activityTypeID,activity,activityMean,activitySigma
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,48,9,NA,NA,1,NA,NA,NA,NA,6,0.003571229986846447,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,47,9,NA,NA,1,NA,NA,NA,NA,6,0.00713260006159544,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,32,30,9,NA,NA,1,NA,NA,NA,NA,6,0.10711099952459335,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,31,30,9,NA,NA,1,NA,NA,NA,NA,6,0.0945407971739769,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,21,20,9,NA,NA,1,NA,NA,NA,NA,6,1.0154199600219727,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,54,47,3,NA,NA,1,NA,NA,NA,NA,6,4.668660112656653e-4,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,47,3,NA,NA,1,NA,NA,NA,NA,6,0.004607839975506067,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,47,3,NA,NA,1,NA,NA,NA,NA,6,0.10345499962568283,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,47,3,NA,NA,1,NA,NA,NA,NA,6,0.04755280166864395,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,48,3,NA,NA,1,NA,NA,NA,NA,6,0.8762379884719849,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,47,3,NA,NA,1,NA,NA,NA,NA,6,2.6132400035858154,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,62,47,2,NA,NA,1,NA,NA,NA,NA,6,164.0279998779297,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,62,46,2,NA,NA,1,NA,NA,NA,NA,6,5.571509838104248,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,61,47,2,NA,NA,1,NA,NA,NA,NA,6,262.2130126953125,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,61,46,2,NA,NA,1,NA,NA,NA,NA,6,45.50450134277344,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,54,47,2,NA,NA,1,NA,NA,NA,NA,6,2.9036200046539307,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,54,46,2,NA,NA,1,NA,NA,NA,NA,6,23.458200454711914,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,54,42,2,NA,NA,1,NA,NA,NA,NA,6,5.19389009475708,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,47,2,NA,NA,1,NA,NA,NA,NA,6,7.721419811248779,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,46,2,NA,NA,1,NA,NA,NA,NA,6,8.804949760437012,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,42,2,NA,NA,1,NA,NA,NA,NA,6,2.9058001041412354,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,41,2,NA,NA,1,NA,NA,NA,NA,6,10.685099601745605,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,47,2,NA,NA,1,NA,NA,NA,NA,6,183.343994140625,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,46,2,NA,NA,1,NA,NA,NA,NA,6,171.50399780273438,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,42,2,NA,NA,1,NA,NA,NA,NA,6,88.72270202636719,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,41,2,NA,NA,1,NA,NA,NA,NA,6,178.9149932861328,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,51,47,2,NA,NA,1,NA,NA,NA,NA,6,15.668999671936035,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,51,46,2,NA,NA,1,NA,NA,NA,NA,6,3.7815499305725098,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,51,42,2,NA,NA,1,NA,NA,NA,NA,6,0.4071199893951416,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,47,2,NA,NA,1,NA,NA,NA,NA,6,3.4507899284362793,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,46,2,NA,NA,1,NA,NA,NA,NA,6,63.57279968261719,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,42,2,NA,NA,1,NA,NA,NA,NA,6,0.5294770002365112,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,41,2,NA,NA,1,NA,NA,NA,NA,6,0.6339920163154602,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,48,2,NA,NA,1,NA,NA,NA,NA,6,11.253199577331543,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,46,2,NA,NA,1,NA,NA,NA,NA,6,0.35824498534202576,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,42,2,NA,NA,1,NA,NA,NA,NA,6,0.4590969979763031,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,47,2,NA,NA,1,NA,NA,NA,NA,6,43.448699951171875,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,46,2,NA,NA,1,NA,NA,NA,NA,6,1.1197400093078613,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,42,2,NA,NA,1,NA,NA,NA,NA,6,1.2459299564361572,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,32,41,2,NA,NA,1,NA,NA,NA,NA,6,82.23310089111328,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,32,30,2,NA,NA,1,NA,NA,NA,NA,6,34.445499420166016,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,31,41,2,NA,NA,1,NA,NA,NA,NA,6,328.33599853515625,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,31,30,2,NA,NA,1,NA,NA,NA,NA,6,270.2590026855469,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,21,20,2,NA,NA,1,NA,NA,NA,NA,6,285.3760070800781,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,61,47,1,NA,NA,1,NA,NA,NA,NA,6,0.017640000209212303,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,61,46,1,NA,NA,1,NA,NA,NA,NA,6,7.45943021774292,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,54,46,1,NA,NA,1,NA,NA,NA,NA,6,13.469400405883789,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,54,42,1,NA,NA,1,NA,NA,NA,NA,6,191.52699279785156,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,47,1,NA,NA,1,NA,NA,NA,NA,6,0.0056522199884057045,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,46,1,NA,NA,1,NA,NA,NA,NA,6,12.592399597167969,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,42,1,NA,NA,1,NA,NA,NA,NA,6,2.2562201023101807,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,41,1,NA,NA,1,NA,NA,NA,NA,6,9.061969757080078,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,47,1,NA,NA,1,NA,NA,NA,NA,6,0.3008269965648651,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,46,1,NA,NA,1,NA,NA,NA,NA,6,287.8919982910156,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,42,1,NA,NA,1,NA,NA,NA,NA,6,94.20050048828125,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,41,1,NA,NA,1,NA,NA,NA,NA,6,208.27699279785156,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,51,47,1,NA,NA,1,NA,NA,NA,NA,6,0.0021075999829918146,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,51,46,1,NA,NA,1,NA,NA,NA,NA,6,0.5072000026702881,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,51,42,1,NA,NA,1,NA,NA,NA,NA,6,1.1843299865722656,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,51,41,1,NA,NA,1,NA,NA,NA,NA,6,0.1664150059223175,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,47,1,NA,NA,1,NA,NA,NA,NA,6,1.3632299900054932,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,46,1,NA,NA,1,NA,NA,NA,NA,6,28.35919952392578,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,42,1,NA,NA,1,NA,NA,NA,NA,6,0.2260259985923767,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,41,1,NA,NA,1,NA,NA,NA,NA,6,0.31984400749206543,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,47,1,NA,NA,1,NA,NA,NA,NA,6,0.053082600235939026,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,46,1,NA,NA,1,NA,NA,NA,NA,6,0.0032133199274539948,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,42,1,NA,NA,1,NA,NA,NA,NA,6,0.3689900040626526,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,47,1,NA,NA,1,NA,NA,NA,NA,6,0.2025029957294464,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,46,1,NA,NA,1,NA,NA,NA,NA,6,0.017024200409650803,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,42,1,NA,NA,1,NA,NA,NA,NA,6,0.8752790093421936,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,32,41,1,NA,NA,1,NA,NA,NA,NA,6,316.6820068359375,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,32,30,1,NA,NA,1,NA,NA,NA,NA,6,1004.2100219726562,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,31,41,1,NA,NA,1,NA,NA,NA,NA,6,991.79498291015625,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,31,30,1,NA,NA,1,NA,NA,NA,NA,6,14941.5,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,21,20,1,NA,NA,1,NA,NA,NA,NA,6,27015.400390625,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,11,10,1,NA,NA,1,NA,NA,NA,NA,6,1104.97998046875,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,48,9,NA,NA,1,NA,NA,NA,NA,7,9.069879531860352,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,41,47,9,NA,NA,1,NA,NA,NA,NA,7,16.906700134277344,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,32,30,9,NA,NA,1,NA,NA,NA,NA,7,194.53199768066406,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,31,30,9,NA,NA,1,NA,NA,NA,NA,7,149.9219970703125,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,21,20,9,NA,NA,1,NA,NA,NA,NA,7,1788.550048828125,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,54,47,3,NA,NA,1,NA,NA,NA,NA,7,0.08752410113811493,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,53,47,3,NA,NA,1,NA,NA,NA,NA,7,3.7092299461364746,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,52,47,3,NA,NA,1,NA,NA,NA,NA,7,891.80999755859375,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,43,47,3,NA,NA,1,NA,NA,NA,NA,7,63.272098541259766,NA,NA
1,1,2001,NA,NA,NA,36,36109,NA,NA,42,48,3,NA,NA,1,NA,NA,NA,NA,7,2030.8299560546875,NA,NA
