sourceTypeID,yearID,ageID,ageFraction
11,2020,0,0.0490631784053588
11,2020,1,0.0523287742101421
11,2020,2,0.0462088421426565
11,2020,3,0.0436635587037878
11,2020,4,0.0435363897620426
11,2020,5,0.0413690969564716
11,2020,6,0.0395970827278917
11,2020,7,0.0355179338102204
11,2020,8,0.0329941870469697
11,2020,9,0.023483034363615
11,2020,10,0.0187745603431024
11,2020,11,0.0399163236542312
11,2020,12,0.0484600107767404
11,2020,13,0.0614093398891318
11,2020,14,0.0606694012482518
11,2020,15,0.0544869102658755
11,2020,16,0.0428938789394352
11,2020,17,0.0443132484182679
11,2020,18,0.0338805604312532
11,2020,19,0.0272822797522494
11,2020,20,0.0216899229834092
11,2020,21,0.0160873839087496
11,2020,22,0.0118664152495929
11,2020,23,0.00957158723228319
11,2020,24,0.00856800745007798
11,2020,25,0.00712988494757778
11,2020,26,0.00584259242840316
11,2020,27,0.00522220431340346
11,2020,28,0.00376415672325656
11,2020,29,0.00315629504203474
11,2020,30,0.0672529578735167
21,2020,0,0.0323567631423509
21,2020,1,0.0415748274230097
21,2020,2,0.0458878866015779
21,2020,3,0.0531958370196093
21,2020,4,0.0549618925707945
21,2020,5,0.0602158352552024
21,2020,6,0.0574736238077687
21,2020,7,0.0604381397460307
21,2020,8,0.0534688977127193
21,2020,9,0.0406270529534809
21,2020,10,0.0410694010983824
21,2020,11,0.0364646856358289
21,2020,12,0.0452831085982898
21,2020,13,0.0478250232573309
21,2020,14,0.042824644677484
21,2020,15,0.039367383122594
21,2020,16,0.033530394832489
21,2020,17,0.0315476743685067
21,2020,18,0.0271210143999205
21,2020,19,0.0225943770598446
21,2020,20,0.0206486558984789
21,2020,21,0.01532088980283
21,2020,22,0.0122583820249886
21,2020,23,0.00986770149398207
21,2020,24,0.00723391009994294
21,2020,25,0.00672492149747633
21,2020,26,0.00495005619125996
21,2020,27,0.00405224537976282
21,2020,28,0.00347747560454951
21,2020,29,0.00327033790789409
21,2020,30,0.0443669608156199
31,2020,0,0.0721755512908243
31,2020,1,0.0620976361264262
31,2020,2,0.0631356140186494
31,2020,3,0.0620543805992343
31,2020,4,0.0569191022084506
31,2020,5,0.0551465799492792
31,2020,6,0.0471033604006315
31,2020,7,0.0413590547622782
31,2020,8,0.0362245437250628
31,2020,9,0.0369503376819933
31,2020,10,0.0294525711050379
31,2020,11,0.0220847194216926
31,2020,12,0.0375237377996084
31,2020,13,0.0392871678862484
31,2020,14,0.0384262616661616
31,2020,15,0.0387452873000755
31,2020,16,0.0385786039186824
31,2020,17,0.0331497837704701
31,2020,18,0.0297814369200035
31,2020,19,0.0250656236520338
31,2020,20,0.0222334634952967
31,2020,21,0.0187524962240777
31,2020,22,0.0140056792926109
31,2020,23,0.0131337399468494
31,2020,24,0.00888775985817798
31,2020,25,0.00871686570468351
31,2020,26,0.00743252862695523
31,2020,27,0.00512737916287513
31,2020,28,0.00384106889025706
31,2020,29,0.00327280810704445
31,2020,30,0.0293348564883282
32,2020,0,0.0721755522732867
32,2020,1,0.138062134118367
32,2020,2,0.0885993519082347
32,2020,3,0.0796089968214121
32,2020,4,0.0651246360078577
32,2020,5,0.0587060444439102
32,2020,6,0.0477176003007167
32,2020,7,0.041840015128688
32,2020,8,0.0360513476960936
32,2020,9,0.0327506462087403
32,2020,10,0.0233850770113934
32,2020,11,0.0186400572066115
32,2020,12,0.0333721328903661
32,2020,13,0.0292909312457565
32,2020,14,0.0307438312428224
32,2020,15,0.0259303022308526
32,2020,16,0.0237055558711225
32,2020,17,0.0202835570295693
32,2020,18,0.017307877644106
32,2020,19,0.0157815646229168
32,2020,20,0.0141607810107633
32,2020,21,0.0120769472729752
32,2020,22,0.00837211357816887
32,2020,23,0.00845612750066759
32,2020,24,0.00572708126108032
32,2020,25,0.00586193622680789
32,2020,26,0.00493756673445713
32,2020,27,0.00355317594457903
32,2020,28,0.00295498239339714
32,2020,29,0.00264344578807999
32,2020,30,0.0321786303861997
41,2020,0,0.066495019987804
41,2020,1,0.0575081760173165
41,2020,2,0.0531471939392848
41,2020,3,0.0613959296561628
41,2020,4,0.0649924657939719
41,2020,5,0.056736449639568
41,2020,6,0.0479562419832971
41,2020,7,0.0497472296146757
41,2020,8,0.0362128962539729
41,2020,9,0.0369045378189362
41,2020,10,0.0362857006292322
41,2020,11,0.0403700260812786
41,2020,12,0.0390668277641373
41,2020,13,0.0414548112726421
41,2020,14,0.0400642477051896
