sourceTypeID,yearID,ageID,ageFraction
11,2025,0,0.056974731796928
11,2025,1,0.0562654889130906
11,2025,2,0.0534540566189404
11,2025,3,0.0492463013472337
11,2025,4,0.0419897621117057
11,2025,5,0.0376898629211361
11,2025,6,0.0388321462166711
11,2025,7,0.0342906659227445
11,2025,8,0.0324018615287393
11,2025,9,0.0323074919774817
11,2025,10,0.0306991869409009
11,2025,11,0.0293842103021227
11,2025,12,0.0263571547365848
11,2025,13,0.0244843322827119
11,2025,14,0.0174262943816916
11,2025,15,0.0139322291301783
11,2025,16,0.0296211126663971
11,2025,17,0.0359612135492965
11,2025,18,0.0455706540357262
11,2025,19,0.0450215602354658
11,2025,20,0.0404336562106787
11,2025,21,0.0318306974302009
11,2025,22,0.0328839833893975
11,2025,23,0.0251420924038039
11,2025,24,0.02024563908585
11,2025,25,0.0160956619648246
11,2025,26,0.0119381287564578
11,2025,27,0.00880583157154515
11,2025,28,0.00710288518200383
11,2025,29,0.00635814851597403
11,2025,30,0.0672529578735167
21,2025,0,0.0438817376034079
21,2025,1,0.0446540564754919
21,2025,2,0.043706971446929
21,2025,3,0.0437903613268741
21,2025,4,0.0343171862072036
21,2025,5,0.0345317816547742
21,2025,6,0.0440535886108326
21,2025,7,0.0481329148721397
21,2025,8,0.0550702880924288
21,2025,9,0.0560819764497839
21,2025,10,0.0604593290321575
21,2025,11,0.0567188408621417
21,2025,12,0.0585728014668894
21,2025,13,0.0496158808362358
21,2025,14,0.0347924977398458
21,2025,15,0.0320732620364571
21,2025,16,0.0257248770507014
21,2025,17,0.0287600978395972
21,2025,18,0.0279377764535409
21,2025,19,0.0237213660303765
21,2025,20,0.0208964998276444
21,2025,21,0.0172181880608775
21,2025,22,0.0157942305294751
21,2025,23,0.013311088550608
21,2025,24,0.0109170517096241
21,2025,25,0.00987202449544575
21,2025,26,0.0072584076366698
21,2025,27,0.00576945460876393
21,2025,28,0.00462252137228397
21,2025,29,0.00337598030517854
21,2025,30,0.0443669608156199
31,2025,0,0.066506641457909
31,2025,1,0.0640239146911819
31,2025,2,0.0611533456341184
31,2025,3,0.0583593506884141
31,2025,4,0.0640175534895029
31,2025,5,0.0602909608643719
31,2025,6,0.0511964150352416
31,2025,7,0.0511825814927708
31,2025,8,0.0492667419549742
31,2025,9,0.0442205352911495
31,2025,10,0.0418847666380146
31,2025,11,0.0349595703974082
31,2025,12,0.0299959734930854
31,2025,13,0.0256878433098511
31,2025,14,0.0256311044371844
31,2025,15,0.0198141955364083
31,2025,16,0.0144097412542169
31,2025,17,0.0237510472980718
31,2025,18,0.0241909470074675
31,2025,19,0.0230551976006645
31,2025,20,0.0228338449102417
31,2025,21,0.0223777733544948
31,2025,22,0.0189558345552593
31,2025,23,0.0168221790434422
31,2025,24,0.013997596281836
31,2025,25,0.0122959539813534
31,2025,26,0.0102832934780145
31,2025,27,0.00762163580640985
31,2025,28,0.00710107491545604
31,2025,29,0.00477752961315699
31,2025,30,0.0293348564883282
32,2025,0,0.066506641457909
32,2025,1,0.0637480813910873
32,2025,2,0.0606164821255328
32,2025,3,0.0576055152565534
32,2025,4,0.0629350205905862
32,2025,5,0.0589939019135406
32,2025,6,0.111086967775487
32,2025,7,0.0698531011221456
32,2025,8,0.0611934018597726
32,2025,9,0.0487579117541348
32,2025,10,0.0427579464914232
32,2025,11,0.0337898529774578
32,2025,12,0.0288040688236528
32,2025,13,0.0241451132396974
32,2025,14,0.0213500953828393
32,2025,15,0.014688516432494
32,2025,16,0.0112783228869858
32,2025,17,0.0194513471336476
32,2025,18,0.0164995916252643
32,2025,19,0.0167684467424582
32,2025,20,0.0138330575882065
32,2025,21,0.0124000832963463
32,2025,22,0.0104238105564309
32,2025,23,0.00876021203916632
32,2025,24,0.0078753355395929
32,2025,25,0.00698178420993153
32,2025,26,0.00589185885861945
32,2025,27,0.0040457635005266
32,2025,28,0.00405353199023957
32,2025,29,0.00272560505207086
32,2025,30,0.0321786303861997
41,2025,0,0.0516885189866401
41,2025,1,0.0511373743371147
41,2025,2,0.0501780841709411
41,2025,3,0.048858600579845
41,2025,4,0.0606767963901694
41,2025,5,0.0591081002569959
41,2025,6,0.0503394662689874
41,2025,7,0.0457785384433569
41,2025,8,0.0516631794856937
41,2025,9,0.0531145161281494
41,2025,10,0.0453483300395216
41,2025,11,0.0377502730808712
41,2025,12,0.0383033549867046
41,2025,13,0.0274369036051961
41,2025,14,0.0275233805480098
41,2025,15,0.026452867258118
41,2025,16,0.0289780727214094
41,2025,17,0.0274143096658448
41,2025,18,0.028617604717849
41,2025,19,0.027217965648177
41,2025,20,0.0167503616902364
41,2025,21,0.0127270369106663
41,2025,22,0.0182901543028761
41,2025,23,0.0172814044584316
41,2025,24,0.0167866042534774
41,2025,25,0.0173511965643432
41,2025,26,0.0147730360226865
41,2025,27,0.0116025905613498
41,2025,28,0.0067621901840917
41,2025,29,0.00585989164595311
41,2025,30,0.0242292960862931
42,2025,0,0.0516885189866401
42,2025,1,0.0510553369374919
42,2025,2,0.050057366491793
42,2025,3,0.0487166043465371
42,2025,4,0.058389916197861
42,2025,5,0.0581155945919844
42,2025,6,0.0849764897632927
42,2025,7,0.0750019387548641
42,2025,8,0.0753787615104088
42,2025,9,0.074841435657788
42,2025,10,0.058064824909304
42,2025,11,0.0538714308413166
42,2025,12,0.0424439316750341
42,2025,13,0.0368949704642698
42,2025,14,0.0317200285546471
42,2025,15,0.0336212969648848
42,2025,16,0.0327744442559302
42,2025,17,0.0235881599158097
42,2025,18,0.0166175450257142
42,2025,19,0.0148143354296737
42,2025,20,0.00768260658954198
42,2025,21,0.00489941849360383
42,2025,22,0.00478647952698968
42,2025,23,0.00513422576049504
42,2025,24,0.00221049353117131
42,2025,25,0.00126801222786736
42,2025,26,4.06974753070735e-4
42,2025,27,3.32244597319735e-4
42,2025,28,2.83362932106025e-4
42,2025,29,1.68640819845395e-4
42,2025,30,1.94609492743492e-4
43,2025,0,0.0516885189866401
43,2025,1,0.0512910968217053
43,2025,2,0.0503698566400653
43,2025,3,0.0491404053614949
43,2025,4,0.0520515771066248
43,2025,5,0.0609935909722715
43,2025,6,0.0516508473368487
43,2025,7,0.0507386458217373
43,2025,8,0.0502105637693439
43,2025,9,0.0425970526030596
43,2025,10,0.0393968033057452
43,2025,11,0.0345612869667892
43,2025,12,0.0298565782123717
43,2025,13,0.0314636966931117
43,2025,14,0.0343435763247268
43,2025,15,0.032066818341371
43,2025,16,0.0403351798821609
43,2025,17,0.0405154698976484
43,2025,18,0.0351067869597461
43,2025,19,0.0202500084500194
43,2025,20,0.0174515724421031
43,2025,21,0.0185991359345332
43,2025,22,0.0127118086263772
43,2025,23,0.0145894248669659
43,2025,24,0.0150340167712974
43,2025,25,0.0129360965228345
43,2025,26,0.0114216056854439
43,2025,27,0.00923804662250779
43,2025,28,0.00829954421809958
43,2025,29,0.00668076552356616
43,2025,30,0.0244096223327892
51,2025,0,0.05259350160899
51,2025,1,0.0516981418038606
51,2025,2,0.0500545222395658
51,2025,3,0.0484037290256044
51,2025,4,0.0448095303569887
51,2025,5,0.0414630821413549
51,2025,6,0.0512388531639427
51,2025,7,0.045311443717484
51,2025,8,0.0405653491047923
51,2025,9,0.0442337018405575
51,2025,10,0.034677068447512
51,2025,11,0.0285249364870892
51,2025,12,0.0285175226121844
51,2025,13,0.0260766133357471
51,2025,14,0.0194300380077685
51,2025,15,0.0152133848480613
51,2025,16,0.0247845347119742
51,2025,17,0.0197290136652949
51,2025,18,0.0572707669958525
51,2025,19,0.0442683595143955
51,2025,20,0.0351094509818586
51,2025,21,0.0264931314312208
51,2025,22,0.026896576060533
51,2025,23,0.0224421539572746
51,2025,24,0.0218898036016899
51,2025,25,0.0246344514578998
51,2025,26,0.01833089168403
51,2025,27,0.0111168983401062
51,2025,28,0.00809242116303491
51,2025,29,0.00817804614283278
51,2025,30,0.0279520815504989
52,2025,0,0.05259350160899
52,2025,1,0.051350605407206
52,2025,2,0.0494332362182124
52,2025,3,0.0475342994805282
52,2025,4,0.0538118431671216
52,2025,5,0.0491336101577601
52,2025,6,0.0477280930478479
52,2025,7,0.0363554168434552
52,2025,8,0.0417879510007721
52,2025,9,0.0402634564479397
52,2025,10,0.0390562168385606
52,2025,11,0.0248375886212261
52,2025,12,0.0228295561934233
52,2025,13,0.0304274490476869
52,2025,14,0.0233426089282449
52,2025,15,0.0105126871885104
52,2025,16,0.0128246164981263
52,2025,17,0.0288079716114886
52,2025,18,0.0282796253564171
52,2025,19,0.0332180558245363
52,2025,20,0.0270758261647086
52,2025,21,0.0203604723124469
52,2025,22,0.0178253342649192
52,2025,23,0.0167665680974612
52,2025,24,0.0195140991676832
52,2025,25,0.0194695788947089
52,2025,26,0.0188286272069471
52,2025,27,0.00951461009725337
52,2025,28,0.0110376594366859
52,2025,29,0.00831821566846789
52,2025,30,0.107160619200664
53,2025,0,0.05259350160899
53,2025,1,0.0513506629487445
53,2025,2,0.0494332755311659
53,2025,3,0.0475343769256548
53,2025,4,0.0538119122036775
53,2025,5,0.0491336608061205
53,2025,6,0.0477280998886148
53,2025,7,0.0363554177018827
53,2025,8,0.041787941451026
53,2025,9,0.0402634599427454
53,2025,10,0.0390562122251036
