yearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate
2025,11,0,20888.340000000004,1
2025,21,0,265276.3,1
2025,31,0,260464.5,1
2025,32,0,33254.1,1
2025,41,0,706.7,1
2025,42,0,238.8,1
2025,43,0,932.4,1
2025,51,0,122.6,1
2025,52,0,17008.7,1
2025,53,0,764.1,1
2025,54,0,1631.9,1
2025,61,0,1740.1,1
2025,62,0,2433.9,1
