year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,by
2020,36109,1,32,41,1,2,0,0,0,531.4110107421875,738436,1
2020,36109,1,32,41,1,3,0.527529776096344,2925520,63096,531.4110107421875,738436,1
2020,36109,1,32,41,1,4,0.05844784900546074,388464,7133.330078125,531.4110107421875,738436,1
2020,36109,1,32,41,1,5,0.6958240270614624,2216400,87446.5,531.4110107421875,738436,1
2020,36109,1,32,41,2,2,0,0,0,172.88099670410156,247392,1
2020,36109,1,32,41,2,3,0.19025936722755432,978315,21099.80078125,172.88099670410156,247392,1
2020,36109,1,32,41,2,4,0.02288060635328293,129905,2385.43994140625,172.88099670410156,247392,1
2020,36109,1,32,41,2,5,0.21821655333042145,741183,29242.80078125,172.88099670410156,247392,1
2020,36109,1,41,42,1,2,0,0,0,12.785699844360352,26202.099609375,1
2020,36109,1,41,42,1,3,0.20799575746059418,195215,4210.2900390625,12.785699844360352,26202.099609375,1
2020,36109,1,41,42,1,4,0.021348150447010994,19383.5,355.93701171875,12.785699844360352,26202.099609375,1
2020,36109,1,41,42,1,5,0.1405097395181656,119550,4716.77978515625,12.785699844360352,26202.099609375,1
2020,36109,1,41,42,2,2,0,0,0,4.657350063323975,7687.7998046875,1
2020,36109,1,41,42,2,3,0.024655308574438095,57276.69921875,1235.3199462890625,4.657350063323975,7687.7998046875,1
2020,36109,1,41,42,2,4,0.002221912145614624,5687.18994140625,104.43299865722656,4.657350063323975,7687.7998046875,1
2020,36109,1,41,42,2,5,0.022482870146632195,35076.6015625,1383.9200439453125,4.657350063323975,7687.7998046875,1
2020,36109,1,41,46,1,2,0,0,0,0.01754329912364483,26.561199188232422,1
2020,36109,1,41,46,1,3,2.502047864254564e-4,197.88999938964844,4.2679901123046875,0.01754329912364483,26.561199188232422,1
2020,36109,1,41,46,1,4,2.3061022147885524e-5,19.649099349975586,0.36081600189208984,0.01754329912364483,26.561199188232422,1
2020,36109,1,41,46,1,5,2.2584671387448907e-4,121.18900299072266,4.7814202308654785,0.01754329912364483,26.561199188232422,1
2020,36109,1,41,46,2,2,0,0,0,2.342600107192993,3995.550048828125,1
2020,36109,1,41,46,2,3,0.01658393070101738,29768.19921875,642.0260009765625,2.342600107192993,3995.550048828125,1
2020,36109,1,41,46,2,4,0.001464013708755374,2955.780029296875,54.276798248291016,2.342600107192993,3995.550048828125,1
2020,36109,1,41,46,2,5,0.015867991372942924,18230.19921875,719.260009765625,2.342600107192993,3995.550048828125,1
2020,36109,1,41,47,1,2,0,0,0,0.040381599217653275,54.61470031738281,1
2020,36109,1,41,47,1,3,9.722913964651525e-4,406.89801025390625,8.775779724121094,0.040381599217653275,54.61470031738281,1
2020,36109,1,41,47,1,4,9.282221435569227e-5,40.402099609375,0.7419030070304871,0.040381599217653275,54.61470031738281,1
2020,36109,1,41,47,1,5,7.931712898425758e-4,249.18600463867188,9.831489562988281,0.040381599217653275,54.61470031738281,1
2020,36109,1,41,47,2,2,0,0,0,44.29880142211914,80542.3984375,1
2020,36109,1,41,47,2,3,0.1820569485425949,600068,12942,44.29880142211914,80542.3984375,1
2020,36109,1,41,47,2,4,0.01679968647658825,59582.69921875,1094.1099853515625,44.29880142211914,80542.3984375,1
2020,36109,1,41,47,2,5,0.1592409759759903,367485,14498.900390625,44.29880142211914,80542.3984375,1
2020,36109,1,41,47,3,2,0,0,0,6.233799934387207,12299.7001953125,1
2020,36109,1,41,47,3,3,1.0388914346694946,91636.796875,1976.3800048828125,6.233799934387207,12299.7001953125,1
2020,36109,1,41,47,3,4,0.08660010993480682,9098.91015625,167.08299255371094,6.233799934387207,12299.7001953125,1
2020,36109,1,41,47,3,5,1.1494406461715698,56118.8984375,2214.1298828125,6.233799934387207,12299.7001953125,1
2020,36109,1,42,42,1,2,0,0,0,4.908339977264404,10882.7998046875,1
2020,36109,1,42,42,1,3,0.07791201770305634,76040.5,1640.010009765625,4.908339977264404,10882.7998046875,1
2020,36109,1,42,42,1,4,0.009849900379776955,9327.8603515625,171.28700256347656,4.908339977264404,10882.7998046875,1
2020,36109,1,42,42,1,5,0.05333731323480606,47673.5,1880.9200439453125,4.908339977264404,10882.7998046875,1
2020,36109,1,42,42,2,2,0,0,0,1.163949966430664,2146.68994140625,1
2020,36109,1,42,42,2,3,0.004193390253931284,14999.5,323.5010070800781,1.163949966430664,2146.68994140625,1
2020,36109,1,42,42,2,4,4.8181021702475846e-4,1839.97998046875,33.78739929199219,1.163949966430664,2146.68994140625,1
2020,36109,1,42,42,2,5,0.0037059702444821596,9403.8798828125,371.02398681640625,1.163949966430664,2146.68994140625,1
2020,36109,1,42,46,1,2,0,0,0,0.0038785499054938555,6.743929862976074,1
2020,36109,1,42,46,1,3,4.329327566665597e-5,47.12139892578125,1.0162899494171143,0.0038785499054938555,6.743929862976074,1
2020,36109,1,42,46,1,4,5.0034459491143934e-6,5.780370235443115,0.10614500194787979,0.0038785499054938555,6.743929862976074,1
2020,36109,1,42,46,1,5,3.953714622184634e-5,29.542699813842773,1.1655900478363037,0.0038785499054938555,6.743929862976074,1
2020,36109,1,42,46,2,2,0,0,0,0.6014750003814697,1200.0999755859375,1
2020,36109,1,42,46,2,3,0.002388029359281063,8385.3701171875,180.8520050048828,0.6014750003814697,1200.0999755859375,1
2020,36109,1,42,46,2,4,2.7028407203033566e-4,1028.6300048828125,18.888700485229492,0.6014750003814697,1200.0999755859375,1
2020,36109,1,42,46,2,5,0.0022129956632852554,5257.18994140625,207.41900634765625,0.6014750003814697,1200.0999755859375,1
2020,36109,1,42,47,1,2,0,0,0,0.005779829807579517,12.180100440979004,1
2020,36109,1,42,47,1,3,1.1250783427385613e-4,85.1051025390625,1.835510015487671,0.005779829807579517,12.180100440979004,1
2020,36109,1,42,47,1,4,1.3922322068538051e-5,10.439800262451172,0.19170500338077545,0.005779829807579517,12.180100440979004,1
2020,36109,1,42,47,1,5,8.160487050190568e-5,53.35649871826172,2.105149984359741,0.005779829807579517,12.180100440979004,1
2020,36109,1,42,48,2,2,0,0,0,13.192899703979492,28384.69921875,1
2020,36109,1,42,48,2,3,0.03371352702379227,198331,4277.509765625,13.192899703979492,28384.69921875,1
2020,36109,1,42,48,2,4,0.0038336399011313915,24329.19921875,446.7550048828125,13.192899703979492,28384.69921875,1
2020,36109,1,42,48,2,5,0.031237516552209854,124343,4905.8701171875,13.192899703979492,28384.69921875,1
2020,36109,1,42,48,3,2,0,0,0,2.1588799953460693,4829.02001953125,1
2020,36109,1,42,48,3,3,0.3470614552497864,33741.6015625,727.72198486328125,2.1588799953460693,4829.02001953125,1
2020,36109,1,42,48,3,4,0.03637797012925148,4139.06005859375,76.00530242919922,2.1588799953460693,4829.02001953125,1
2020,36109,1,42,48,3,5,0.39217817783355713,21154.19921875,834.625,2.1588799953460693,4829.02001953125,1
2020,36109,1,43,41,1,2,0,0,0,0.009053009562194347,4.883430004119873,1
2020,36109,1,43,41,1,3,4.87874131067656e-5,26.356300354003906,0.5684409737586975,0.009053009562194347,4.883430004119873,1
2020,36109,1,43,41,1,4,3.367841827639495e-6,2.0253500938415527,0.037191201001405716,0.009053009562194347,4.883430004119873,1
2020,36109,1,43,41,1,5,3.609107807278633e-5,12.795700073242188,0.5048459768295288,0.009053009562194347,4.883430004119873,1
2020,36109,1,43,41,2,2,0,0,0,0.13205599784851074,76.80760192871094,1
2020,36109,1,43,41,2,3,4.1228762711398304e-4,414.5369873046875,8.940549850463867,0.13205599784851074,76.80760192871094,1
2020,36109,1,43,41,2,4,2.8718115572701208e-5,31.854999542236328,0.5849509835243225,0.13205599784851074,76.80760192871094,1
2020,36109,1,43,41,2,5,2.9853606247343123e-4,201.25399780273438,7.940310001373291,0.13205599784851074,76.80760192871094,1
2020,36109,1,43,42,1,2,0,0,0,3.1577000617980957,3577.75,1
2020,36109,1,43,42,1,3,0.013806779868900776,19309.5,416.4580078125,3.1577000617980957,3577.75,1
2020,36109,1,43,42,1,4,0.0010399104794487357,1483.8299560546875,27.247499465942383,3.1577000617980957,3577.75,1
2020,36109,1,43,42,1,5,0.008291441947221756,9374.5595703125,369.8659973144531,3.1577000617980957,3577.75,1
2020,36109,1,43,42,2,2,0,0,0,1.6946699619293213,1534.02001953125,1
2020,36109,1,43,42,2,3,0.002253042533993721,8279.259765625,178.56300354003906,1.6946699619293213,1534.02001953125,1
2020,36109,1,43,42,2,4,1.5863690350670367e-4,636.21697998046875,11.68280029296875,1.6946699619293213,1534.02001953125,1
2020,36109,1,43,42,2,5,0.0015968377701938152,4019.489990234375,158.58599853515625,1.6946699619293213,1534.02001953125,1
2020,36109,1,43,46,1,2,0,0,0,2.76203989982605,2730.239990234375,1
2020,36109,1,43,46,1,3,0.01530799362808466,14735.2998046875,317.80499267578125,2.76203989982605,2730.239990234375,1
2020,36109,1,43,46,1,4,0.0011138049885630608,1132.3299560546875,20.792999267578125,2.76203989982605,2730.239990234375,1
2020,36109,1,43,46,1,5,0.010255638509988785,7153.85986328125,282.25,2.76203989982605,2730.239990234375,1
2020,36109,1,43,46,2,2,0,0,0,94.14689636230469,90039,1
2020,36109,1,43,46,2,3,0.1703842431306839,485949,10480.7001953125,94.14689636230469,90039,1
2020,36109,1,43,46,2,4,0.011885582469403744,37342.6015625,685.719970703125,94.14689636230469,90039,1
2020,36109,1,43,46,2,5,0.12588967382907867,235923,9308.1904296875,94.14689636230469,90039,1
2020,36109,1,43,47,1,2,0,0,0,0.038585398346185684,20.81399917602539,1
2020,36109,1,43,47,1,3,2.9839950730092824e-4,112.33499908447266,2.422790050506592,0.038585398346185684,20.81399917602539,1
2020,36109,1,43,47,1,4,2.0517813027254306e-5,8.632360458374023,0.15851500630378723,0.038585398346185684,20.81399917602539,1
2020,36109,1,43,47,1,5,2.3068375594448298e-4,54.53739929199219,2.151740074157715,0.038585398346185684,20.81399917602539,1
2020,36109,1,43,47,2,2,0,0,0,5.512040138244629,5321.6298828125,1
2020,36109,1,43,47,2,3,0.007400884758681059,28721.400390625,619.448974609375,5.512040138244629,5321.6298828125,1
2020,36109,1,43,47,2,4,5.221912870183587e-4,2207.090087890625,40.528499603271484,5.512040138244629,5321.6298828125,1
2020,36109,1,43,47,2,5,0.005255621392279863,13943.900390625,550.14801025390625,5.512040138244629,5321.6298828125,1
2020,36109,1,43,47,3,2,0,0,0,0.7631030082702637,810.677001953125,1
2020,36109,1,43,47,3,3,0.052625853568315506,4375.31005859375,94.3644027709961,0.7631030082702637,810.677001953125,1
2020,36109,1,43,47,3,4,0.0033990791998803616,336.218994140625,6.173960208892822,0.7631030082702637,810.677001953125,1
2020,36109,1,43,47,3,5,0.047435909509658813,2124.169921875,83.807403564453125,0.7631030082702637,810.677001953125,1
2020,36109,1,51,41,1,2,0,0,0,0.00818318035453558,1.0466300249099731,1
2020,36109,1,51,41,1,3,6.970993854338303e-5,29.775299072265625,0.6421779990196228,0.00818318035453558,1.0466300249099731,1
2020,36109,1,51,41,1,4,5.719143700844143e-6,2.844399929046631,0.05223130062222481,0.00818318035453558,1.0466300249099731,1
2020,36109,1,51,41,1,5,4.675813397625461e-5,13.59179973602295,0.5362520217895508,0.00818318035453558,1.0466300249099731,1
2020,36109,1,51,42,1,2,0,0,0,0.23854200541973114,29.602100372314453,1
2020,36109,1,51,42,1,3,0.0011184259783476591,842.14398193359375,18.162900924682617,0.23854200541973114,29.602100372314453,1
2020,36109,1,51,42,1,4,9.020532161230221e-5,80.44889831542969,1.4772800207138062,0.23854200541973114,29.602100372314453,1
2020,36109,1,51,42,1,5,8.334949379786849e-4,384.4200134277344,15.166999816894531,0.23854200541973114,29.602100372314453,1
2020,36109,1,51,42,2,2,0,0,0,0.04131520166993141,3.5592401027679443,1
2020,36109,1,51,42,2,3,1.0313180246157572e-4,101.25599670410156,2.1838300228118896,0.04131520166993141,3.5592401027679443,1
2020,36109,1,51,42,2,4,8.79973504197551e-6,9.672849655151367,0.1776210069656372,0.04131520166993141,3.5592401027679443,1
2020,36109,1,51,42,2,5,7.25815407349728e-5,46.22100067138672,1.8236199617385864,0.04131520166993141,3.5592401027679443,1
2020,36109,1,51,46,1,2,0,0,0,0.025765400379896164,6.607210159301758,1
2020,36109,1,51,46,1,3,2.822710375767201e-4,187.96600341796875,4.053969860076904,0.025765400379896164,6.607210159301758,1
2020,36109,1,51,46,1,4,2.6893309041042812e-5,17.956199645996094,0.32972800731658936,0.025765400379896164,6.607210159301758,1
2020,36109,1,51,46,1,5,1.591799227753654e-4,85.80259704589844,3.385279893875122,0.025765400379896164,6.607210159301758,1
2020,36109,1,51,46,2,2,0,0,0,2.5025999546051025,1092.3599853515625,1
2020,36109,1,51,46,2,3,0.011264055036008358,31076.099609375,670.2349853515625,2.5025999546051025,1092.3599853515625,1
2020,36109,1,51,46,2,4,9.685027762316167e-4,2968.659912109375,54.513301849365234,2.5025999546051025,1092.3599853515625,1
2020,36109,1,51,46,2,5,0.007848037406802177,14185.599609375,559.6820068359375,2.5025999546051025,1092.3599853515625,1
2020,36109,1,51,47,1,2,0,0,0,0.0018468699418008327,0.7087000012397766,1
2020,36109,1,51,47,1,3,2.646009852469433e-5,20.161500930786133,0.4348349869251251,0.0018468699418008327,0.7087000012397766,1
2020,36109,1,51,47,1,4,2.2362146410159767e-6,1.926010012626648,0.035367198288440704,0.0018468699418008327,0.7087000012397766,1
2020,36109,1,51,47,1,5,2.01559469132917e-5,9.203310012817383,0.3631100058555603,0.0018468699418008327,0.7087000012397766,1
2020,36109,1,51,47,2,2,0,0,0,9.460350036621094,4112.2998046875,1
2020,36109,1,51,47,2,3,0.032697636634111404,116989,2523.169921875,9.460350036621094,4112.2998046875,1
2020,36109,1,51,47,2,4,0.0028711194172501564,11175.900390625,205.2209930419922,9.460350036621094,4112.2998046875,1
2020,36109,1,51,47,2,5,0.021910661831498146,53403.1015625,2106.97998046875,9.460350036621094,4112.2998046875,1
2020,36109,1,51,47,3,2,0,0,0,0.7277230024337769,473.50299072265625,1
2020,36109,1,51,47,3,3,0.157035231590271,13470.599609375,290.5260009765625,0.7277230024337769,473.50299072265625,1
2020,36109,1,51,47,3,4,0.012384655885398388,1286.8299560546875,23.629899978637695,0.7277230024337769,473.50299072265625,1
2020,36109,1,51,47,3,5,0.1313418298959732,6149.009765625,242.60499572753906,0.7277230024337769,473.50299072265625,1
2020,36109,1,52,41,1,2,0,0,0,317.89801025390625,1525470,1
2020,36109,1,52,41,1,3,1.0129380226135254,2434500,52133.19921875,317.89801025390625,1525470,1
2020,36109,1,52,41,1,4,0.08602502942085266,215133,3963.1201171875,317.89801025390625,1525470,1
2020,36109,1,52,41,1,5,0.5973237156867981,1083850,42818.19921875,317.89801025390625,1525470,1
2020,36109,1,52,41,2,2,0,0,0,555.302001953125,3124320,1
2020,36109,1,52,41,2,3,0.6104693412780762,4986100,106774,555.302001953125,3124320,1
2020,36109,1,52,41,2,4,0.0492517463862896,440614,8116.85986328125,555.302001953125,3124320,1
2020,36109,1,52,41,2,5,0.41125643253326416,2219830,87695.8984375,555.302001953125,3124320,1
2020,36109,1,52,42,1,2,0,0,0,175.62600708007812,900857,1
2020,36109,1,52,42,1,3,0.892809271812439,1437680,30786.900390625,175.62600708007812,900857,1
2020,36109,1,52,42,1,4,0.07494471222162247,127045,2340.389892578125,175.62600708007812,900857,1
2020,36109,1,52,42,1,5,0.5454710125923157,640060,25286,175.62600708007812,900857,1
2020,36109,1,52,42,2,2,0,0,0,278.12298583984375,1567570,1
2020,36109,1,52,42,2,3,0.3386734426021576,2501680,53571.8984375,278.12298583984375,1567570,1
2020,36109,1,52,42,2,4,0.027221454307436943,221070,4072.47998046875,278.12298583984375,1567570,1
2020,36109,1,52,42,2,5,0.22931072115898132,1113760,43999.80078125,278.12298583984375,1567570,1
2020,36109,1,52,46,1,2,0,0,0,44.77429962158203,200463,1
2020,36109,1,52,46,1,3,0.2611149251461029,319919,6850.85009765625,44.77429962158203,200463,1
2020,36109,1,52,46,1,4,0.021512363106012344,28270.69921875,520.79498291015625,44.77429962158203,200463,1
2020,36109,1,52,46,1,5,0.16605789959430695,142429,5626.75,44.77429962158203,200463,1
2020,36109,1,52,46,2,2,0,0,0,274.635009765625,1195790,1
2020,36109,1,52,46,2,3,0.5462258458137512,1908370,40866.3984375,274.635009765625,1195790,1
2020,36109,1,52,46,2,4,0.04263952374458313,168640,3106.6298828125,274.635009765625,1195790,1
2020,36109,1,52,46,2,5,0.39560550451278687,849614,33564.5,274.635009765625,1195790,1
2020,36109,1,52,47,1,2,0,0,0,0.10743500292301178,311.2149963378906,1
2020,36109,1,52,47,1,3,6.112304981797934e-4,496.66900634765625,10.6358003616333,0.10743500292301178,311.2149963378906,1
2020,36109,1,52,47,1,4,4.47774218628183e-5,43.88990020751953,0.8085259795188904,0.10743500292301178,311.2149963378906,1
2020,36109,1,52,47,1,5,5.366381374187768e-4,221.11900329589844,8.73544979095459,0.10743500292301178,311.2149963378906,1
2020,36109,1,52,47,2,2,0,0,0,214.86500549316406,833046,1
2020,36109,1,52,47,2,3,0.32606440782546997,1329460,28469.5,214.86500549316406,833046,1
2020,36109,1,52,47,2,4,0.025899751111865044,117482,2164.219970703125,214.86500549316406,833046,1
2020,36109,1,52,47,2,5,0.22625774145126343,591880,23382.599609375,214.86500549316406,833046,1
2020,36109,1,52,47,3,2,0,0,0,6.182620048522949,49038.3984375,1
2020,36109,1,52,47,3,3,0.9148337841033936,78260.5,1675.9000244140625,6.182620048522949,49038.3984375,1
2020,36109,1,52,47,3,4,0.06735703349113464,6915.759765625,127.4000015258789,6.182620048522949,49038.3984375,1
2020,36109,1,52,47,3,5,0.7600165605545044,34841.8984375,1376.449951171875,6.182620048522949,49038.3984375,1
2020,36109,1,53,41,1,2,0,0,0,12.717599868774414,6140.7900390625,1
2020,36109,1,53,41,1,3,0.06630843132734299,161969,3317.6298828125,12.717599868774414,6140.7900390625,1
2020,36109,1,53,41,1,4,0.005525037180632353,13902.7998046875,262.1159973144531,12.717599868774414,6140.7900390625,1
2020,36109,1,53,41,1,5,0.04021936655044556,76795.1015625,2598.699951171875,12.717599868774414,6140.7900390625,1
2020,36109,1,53,41,2,2,0,0,0,29.040800094604492,12845.7001953125,1
2020,36109,1,53,41,2,3,0.043954186141490936,338818,6940.0400390625,29.040800094604492,12845.7001953125,1
2020,36109,1,53,41,2,4,0.003589640138670802,29082.900390625,548.31201171875,29.040800094604492,12845.7001953125,1
2020,36109,1,53,41,2,5,0.028974998742341995,160645,5436.1298828125,29.040800094604492,12845.7001953125,1
2020,36109,1,53,42,1,2,0,0,0,7.3959197998046875,3583.64990234375,1
2020,36109,1,53,42,1,3,0.05551757290959358,94522,1936.1099853515625,7.3959197998046875,3583.64990234375,1
2020,36109,1,53,42,1,4,0.004628083202987909,8113.43017578125,152.96600341796875,7.3959197998046875,3583.64990234375,1
2020,36109,1,53,42,1,5,0.03359504044055939,44816.19921875,1516.550048828125,7.3959197998046875,3583.64990234375,1
2020,36109,1,53,42,2,2,0,0,0,11.299099922180176,6150.4599609375,1
2020,36109,1,53,42,2,3,0.01632601208984852,162224,3322.85009765625,11.299099922180176,6150.4599609375,1
2020,36109,1,53,42,2,4,0.0013338617281988263,13924.7001953125,262.52899169921875,11.299099922180176,6150.4599609375,1
2020,36109,1,53,42,2,5,0.010775125585496426,76916.1015625,2602.7900390625,11.299099922180176,6150.4599609375,1
2020,36109,1,53,46,1,2,0,0,0,1.8878300189971924,836.7020263671875,1
2020,36109,1,53,46,1,3,0.017771262675523758,22068.80078125,452.0369873046875,1.8878300189971924,836.7020263671875,1
2020,36109,1,53,46,1,4,0.0014674540143460035,1894.300048828125,35.7140998840332,1.8878300189971924,836.7020263671875,1
2020,36109,1,53,46,1,5,0.011292616836726665,10463.599609375,354.08099365234375,1.8878300189971924,836.7020263671875,1
2020,36109,1,53,46,2,2,0,0,0,11.670599937438965,4670.02978515625,1
2020,36109,1,53,46,2,3,0.03029256872832775,123176,2523.030029296875,11.670599937438965,4670.02978515625,1
2020,36109,1,53,46,2,4,0.0024435671512037516,10573,199.33700561523438,11.670599937438965,4670.02978515625,1
2020,36109,1,53,46,2,5,0.021367419511079788,58402.1015625,1976.2900390625,11.670599937438965,4670.02978515625,1
2020,36109,1,53,47,1,2,0,0,0,0.004490070044994354,0.9897419810295105,1
2020,36109,1,53,47,1,3,2.816250707837753e-5,26.10540008544922,0.5347179770469666,0.004490070044994354,0.9897419810295105,1
2020,36109,1,53,47,1,4,2.2195797555468744e-6,2.2407898902893066,0.0422464981675148,0.004490070044994354,0.9897419810295105,1
2020,36109,1,53,47,1,5,2.3811344362911768e-5,12.3774995803833,0.418844997882843,0.004490070044994354,0.9897419810295105,1
2020,36109,1,53,47,2,2,0,0,0,8.88677978515625,3252.489990234375,1
2020,36109,1,53,47,2,3,0.01872332952916622,85787.296875,1757.18994140625,8.88677978515625,3252.489990234375,1
2020,36109,1,53,47,2,4,0.00152145407628268,7363.669921875,138.8300018310547,8.88677978515625,3252.489990234375,1
2020,36109,1,53,47,2,5,0.012692442163825035,40674.69921875,1376.4100341796875,8.88677978515625,3252.489990234375,1
2020,36109,1,53,47,3,2,0,0,0,0.2753719985485077,201.62600708007812,1
2020,36109,1,53,47,3,3,0.05734202638268471,5318.080078125,108.93099975585938,0.2753719985485077,201.62600708007812,1
2020,36109,1,53,47,3,4,0.004503331612795591,456.4840087890625,8.606289863586426,0.2753719985485077,201.62600708007812,1
2020,36109,1,53,47,3,5,0.0459313839673996,2521.47998046875,85.32540130615234,0.2753719985485077,201.62600708007812,1
2020,36109,1,54,41,1,2,0,0,0,7.353789806365967,1405.030029296875,1
2020,36109,1,54,41,1,3,0.009058319963514805,29020.30078125,625.89599609375,7.353789806365967,1405.030029296875,1
2020,36109,1,54,41,1,4,7.08293984644115e-4,2276.330078125,41.79999923706055,7.353789806365967,1405.030029296875,1
2020,36109,1,54,41,1,5,0.004788875579833984,12715.7001953125,501.69000244140625,7.353789806365967,1405.030029296875,1
2020,36109,1,54,41,2,2,0,0,0,8.851710319519043,1692.260009765625,1
2020,36109,1,54,41,2,3,0.0013023786013945937,34953,753.8480224609375,8.851710319519043,1692.260009765625,1
