sourceTypeID,modelYearID,fuelTypeID,engTechID,fuelEngFraction
31,2000,1,1,0.98971
31,2000,2,1,0.01015
31,2000,5,1,1.4e-4
31,2000,9,30,0
31,2001,1,1,0.99107
31,2001,2,1,0.00871
31,2001,5,1,1.1e-4
31,2001,9,30,1.1e-4
31,2002,1,1,0.99313
31,2002,2,1,0.00673
31,2002,5,1,1.4e-4
31,2002,9,30,0
31,2003,1,1,0.99244
31,2003,2,1,0.00745
31,2003,5,1,1.1e-4
31,2003,9,30,0
31,2004,1,1,0.99386
31,2004,2,1,0.00606
31,2004,5,1,8e-5
31,2004,9,30,0
31,2005,1,1,0.99267
31,2005,2,1,0.00726
31,2005,5,1,3e-5
31,2005,9,30,3e-5
31,2006,1,1,0.99209
31,2006,2,1,0.00785
31,2006,5,1,6e-5
31,2006,9,30,0
31,2007,1,1,0.99505999999999994
31,2007,2,1,0.00471
31,2007,5,1,2.3e-4
31,2007,9,30,0
31,2008,1,1,0.99269
31,2008,2,1,0.0071
31,2008,5,1,2.1e-4
31,2008,9,30,0
31,2009,1,1,0.99502
31,2009,2,1,0.00451
31,2009,5,1,4.8e-4
31,2009,9,30,0
31,2010,1,1,0.99403
31,2010,2,1,0.00553
31,2010,5,1,3.7e-4
31,2010,9,30,6e-5
31,2011,1,1,0.99261
31,2011,2,1,0.00693
31,2011,5,1,4.3e-4
31,2011,9,30,2e-5
31,2012,1,1,0.98824
31,2012,2,1,0.01098
31,2012,5,1,7.3e-4
31,2012,9,30,5e-5
31,2013,1,1,0.99149
31,2013,2,1,0.0079
31,2013,5,1,6.1e-4
31,2013,9,30,0
31,2014,1,1,0.98717
31,2014,2,1,0.01174
31,2014,5,1,0.0011
31,2014,9,30,0
31,2015,1,1,0.98891
31,2015,2,1,0.00981
31,2015,5,1,0.00127
31,2015,9,30,2e-5
31,2016,1,1,0.99082
31,2016,2,1,0.00707
31,2016,5,1,5.7e-4
31,2016,9,30,0.00154
31,2017,1,1,0.99364
31,2017,2,1,0.00371
31,2017,5,1,6.9e-4
31,2017,9,30,0.00195
31,2018,1,1,0.9938
31,2018,2,1,0.00278
31,2018,5,1,0.00117
31,2018,9,30,0.00225
31,2019,1,1,0.99499
31,2019,2,1,0.00214
31,2019,5,1,6.9e-4
31,2019,9,30,0.00218
31,2020,1,1,0.98963
31,2020,2,1,0.00198
31,2020,5,1,3.8e-4
31,2020,9,30,0.00802
31,2021,1,1,0.97238
31,2021,2,1,0.00231
31,2021,5,1,0.00414
31,2021,9,30,0.02117
31,2022,1,1,0.9703
31,2022,2,1,0.0024
31,2022,5,1,0.00118
31,2022,9,30,0.02612
31,2023,1,1,0
31,2023,2,1,0
31,2023,5,1,0
31,2023,9,30,0
31,2024,1,1,0
31,2024,2,1,0
31,2024,5,1,0
31,2024,9,30,0
31,2025,1,1,0
31,2025,2,1,0
31,2025,5,1,0
31,2025,9,30,0
31,2026,1,1,0
31,2026,2,1,0
31,2026,5,1,0
31,2026,9,30,0
31,2027,1,1,0
31,2027,2,1,0
31,2027,5,1,0
31,2027,9,30,0
31,2028,1,1,0
31,2028,2,1,0
31,2028,5,1,0
31,2028,9,30,0
31,2029,1,1,0
31,2029,2,1,0
31,2029,5,1,0
31,2029,9,30,0
31,2030,1,1,0
31,2030,2,1,0
31,2030,5,1,0
31,2030,9,30,0
31,2031,1,1,0
31,2031,2,1,0
31,2031,5,1,0
31,2031,9,30,0
31,2032,1,1,0
31,2032,2,1,0
31,2032,5,1,0
31,2032,9,30,0
31,2033,1,1,0
31,2033,2,1,0
31,2033,5,1,0
31,2033,9,30,0
31,2034,1,1,0
31,2034,2,1,0
31,2034,5,1,0
31,2034,9,30,0
31,2035,1,1,0
31,2035,2,1,0
31,2035,5,1,0
31,2035,9,30,0
31,2036,1,1,0
31,2036,2,1,0
31,2036,5,1,0
31,2036,9,30,0
31,2037,1,1,0
31,2037,2,1,0
31,2037,5,1,0
31,2037,9,30,0
31,2038,1,1,0
31,2038,2,1,0
31,2038,5,1,0
31,2038,9,30,0
31,2039,1,1,0
31,2039,2,1,0
31,2039,5,1,0
31,2039,9,30,0
31,2040,1,1,0
31,2040,2,1,0
31,2040,5,1,0
31,2040,9,30,0
31,2041,1,1,0
31,2041,2,1,0
31,2041,5,1,0
31,2041,9,30,0
31,2042,1,1,0
31,2042,2,1,0
31,2042,5,1,0
31,2042,9,30,0
31,2043,1,1,0
31,2043,2,1,0
31,2043,5,1,0
31,2043,9,30,0
31,2044,1,1,0
31,2044,2,1,0
31,2044,5,1,0
31,2044,9,30,0
31,2045,1,1,0
31,2045,2,1,0
31,2045,5,1,0
31,2045,9,30,0
31,2046,1,1,0
31,2046,2,1,0
31,2046,5,1,0
31,2046,9,30,0
31,2047,1,1,0
31,2047,2,1,0
31,2047,5,1,0
31,2047,9,30,0
31,2048,1,1,0
31,2048,2,1,0
31,2048,5,1,0
31,2048,9,30,0
31,2049,1,1,0
31,2049,2,1,0
31,2049,5,1,0
31,2049,9,30,0
31,2050,1,1,0
31,2050,2,1,0
31,2050,5,1,0
31,2050,9,30,0
31,2051,1,1,0
31,2051,2,1,0
31,2051,5,1,0
31,2051,9,30,0
31,2052,1,1,0
31,2052,2,1,0
31,2052,5,1,0
31,2052,9,30,0
31,2053,1,1,0
31,2053,2,1,0
31,2053,5,1,0
31,2053,9,30,0
31,2054,1,1,0
31,2054,2,1,0
31,2054,5,1,0
31,2054,9,30,0
31,2055,1,1,0
31,2055,2,1,0
31,2055,5,1,0
31,2055,9,30,0
31,2056,1,1,0
31,2056,2,1,0
31,2056,5,1,0
31,2056,9,30,0
31,2057,1,1,0
31,2057,2,1,0
31,2057,5,1,0
31,2057,9,30,0
31,2058,1,1,0
31,2058,2,1,0
31,2058,5,1,0
31,2058,9,30,0
31,2059,1,1,0
31,2059,2,1,0
31,2059,5,1,0
31,2059,9,30,0
31,2060,1,1,0
31,2060,2,1,0
31,2060,5,1,0
31,2060,9,30,0
32,1960,1,1,1
32,1960,2,1,0
32,1960,5,1,0
32,1960,9,30,0
32,1961,1,1,0
32,1961,2,1,0
32,1961,5,1,0
32,1961,9,30,0
32,1962,1,1,0
32,1962,2,1,0
32,1962,5,1,0
32,1962,9,30,0
32,1963,1,1,1
32,1963,2,1,0
32,1963,5,1,0
32,1963,9,30,0
32,1964,1,1,1
32,1964,2,1,0
32,1964,5,1,0
32,1964,9,30,0
32,1965,1,1,1
32,1965,2,1,0
32,1965,5,1,0
32,1965,9,30,0
32,1966,1,1,1
32,1966,2,1,0
32,1966,5,1,0
32,1966,9,30,0
32,1967,1,1,1
32,1967,2,1,0
32,1967,5,1,0
32,1967,9,30,0
32,1968,1,1,1
32,1968,2,1,0
32,1968,5,1,0
32,1968,9,30,0
32,1969,1,1,1
32,1969,2,1,0
32,1969,5,1,0
32,1969,9,30,0
32,1970,1,1,1
32,1970,2,1,0
32,1970,5,1,0
32,1970,9,30,0
32,1971,1,1,1
32,1971,2,1,0
32,1971,5,1,0
32,1971,9,30,0
32,1972,1,1,1
32,1972,2,1,0
32,1972,5,1,0
32,1972,9,30,0
32,1973,1,1,1
32,1973,2,1,0
32,1973,5,1,0
32,1973,9,30,0
32,1974,1,1,1
32,1974,2,1,0
32,1974,5,1,0
32,1974,9,30,0
32,1975,1,1,1
32,1975,2,1,0
32,1975,5,1,0
32,1975,9,30,0
32,1976,1,1,1
32,1976,2,1,0
32,1976,5,1,0
32,1976,9,30,0
32,1977,1,1,0.75
32,1977,2,1,0.25
32,1977,5,1,0
32,1977,9,30,0
32,1978,1,1,1
32,1978,2,1,0
32,1978,5,1,0
32,1978,9,30,0
32,1979,1,1,1
32,1979,2,1,0
32,1979,5,1,0
32,1979,9,30,0
32,1980,1,1,1
32,1980,2,1,0
32,1980,5,1,0
32,1980,9,30,0
32,1981,1,1,1
32,1981,2,1,0
32,1981,5,1,0
32,1981,9,30,0
32,1982,1,1,1
32,1982,2,1,0
32,1982,5,1,0
32,1982,9,30,0
32,1983,1,1,0.72727
32,1983,2,1,0.27273
32,1983,5,1,0
32,1983,9,30,0
32,1984,1,1,0.63636
32,1984,2,1,0.36364
32,1984,5,1,0
32,1984,9,30,0
32,1985,1,1,1
32,1985,2,1,0
32,1985,5,1,0
32,1985,9,30,0
32,1986,1,1,0.77273
32,1986,2,1,0.22727
32,1986,5,1,0
32,1986,9,30,0
32,1987,1,1,0.6
32,1987,2,1,0.4
32,1987,5,1,0
32,1987,9,30,0
32,1988,1,1,0.67857
32,1988,2,1,0.32143
32,1988,5,1,0
32,1988,9,30,0
32,1989,1,1,1
32,1989,2,1,0
32,1989,5,1,0
32,1989,9,30,0
32,1990,1,1,0.77778
32,1990,2,1,0.22222
32,1990,5,1,0
32,1990,9,30,0
32,1991,1,1,0.75
32,1991,2,1,0.25
32,1991,5,1,0
32,1991,9,30,0
32,1992,1,1,0.84211
32,1992,2,1,0.15789
32,1992,5,1,0
32,1992,9,30,0
32,1993,1,1,0.81481
32,1993,2,1,0.18519
32,1993,5,1,0
32,1993,9,30,0
32,1994,1,1,0.83824
32,1994,2,1,0.16176
32,1994,5,1,0
32,1994,9,30,0
32,1995,1,1,0.83516
32,1995,2,1,0.16484
32,1995,5,1,0
32,1995,9,30,0
32,1996,1,1,0.86747
32,1996,2,1,0.13253
32,1996,5,1,0
32,1996,9,30,0
32,1997,1,1,0.84713
32,1997,2,1,0.15287
32,1997,5,1,0
32,1997,9,30,0
32,1998,1,1,0.88991
32,1998,2,1,0.11009
32,1998,5,1,0
32,1998,9,30,0
32,1999,1,1,0.86264
32,1999,2,1,0.13736
32,1999,5,1,0
32,1999,9,30,0
32,2000,1,1,0.84493
32,2000,2,1,0.15308
32,2000,5,1,0.00199
32,2000,9,30,0
32,2001,1,1,0.90381
32,2001,2,1,0.09619
32,2001,5,1,0
32,2001,9,30,0
32,2002,1,1,0.91066
32,2002,2,1,0.08934
32,2002,5,1,0
32,2002,9,30,0
32,2003,1,1,0.90675
32,2003,2,1,0.09218
32,2003,5,1,0.00107
32,2003,9,30,0
32,2004,1,1,0.89938
32,2004,2,1,0.09973
32,2004,5,1,8.9e-4
32,2004,9,30,0
32,2005,1,1,0.90704
32,2005,2,1,0.09155
32,2005,5,1,7e-4
32,2005,9,30,7e-4
32,2006,1,1,0.88999
32,2006,2,1,0.10956
32,2006,5,1,0
32,2006,9,30,4.5e-4
32,2007,1,1,0.91351
32,2007,2,1,0.08275
32,2007,5,1,0.00214
32,2007,9,30,0.0016
32,2008,1,1,0.90579
32,2008,2,1,0.09073
32,2008,5,1,0.00347
32,2008,9,30,0
32,2009,1,1,0.92378
32,2009,2,1,0.07622
32,2009,5,1,0
32,2009,9,30,0
32,2010,1,1,0.91627
32,2010,2,1,0.08069
32,2010,5,1,0.00174
32,2010,9,30,0.0013
32,2011,1,1,0.91405
32,2011,2,1,0.08176
32,2011,5,1,0.00175
32,2011,9,30,0.00245
32,2012,1,1,0.9258
32,2012,2,1,0.07238
32,2012,5,1,0.00182
32,2012,9,30,0
32,2013,1,1,0.9077
32,2013,2,1,0.08748
32,2013,5,1,0.00481
32,2013,9,30,0
32,2014,1,1,0.91668
32,2014,2,1,0.08229
32,2014,5,1,0.00103
32,2014,9,30,0
32,2015,1,1,0.90604
32,2015,2,1,0.09187
32,2015,5,1,0.00208
32,2015,9,30,0
32,2016,1,1,0.8838
32,2016,2,1,0.10792
32,2016,5,1,0.00343
32,2016,9,30,0.00485
32,2017,1,1,0.91342
32,2017,2,1,0.08195
32,2017,5,1,0.00138
32,2017,9,30,0.00325
32,2018,1,1,0.94077
32,2018,2,1,0.05674
32,2018,5,1,6.2e-4
32,2018,9,30,0.00187
32,2019,1,1,0.91545
32,2019,2,1,0.07935
32,2019,5,1,0.00228
32,2019,9,30,0.00292
32,2020,1,1,0.96198
32,2020,2,1,0.03167
32,2020,5,1,0.00239
32,2020,9,30,0.00396
