SourceTypeID,RoadTypeID,HourDayID,avgSpeedBinID,avgSpeedFraction,FIP
21,2,85,2,0.0151353,36085
21,2,85,3,0.0116327,36085
21,2,85,4,0.0115867,36085
21,2,85,5,0.0124071,36085
21,5,32,13,0.0485392,36085
21,2,65,11,0.0119348,36085
21,5,32,12,0.0396412,36085
21,2,75,14,0.139511,36085
21,2,85,10,0.0170988,36085
21,2,85,11,0.0212472,36085
21,2,85,12,0.0309167,36085
21,2,85,13,0.0581,36085
21,2,85,14,0.116328,36085
21,2,85,15,0.238467,36085
21,2,45,8,0.0023595,36085
21,2,85,7,0.01235,36085
21,2,75,7,0.00323059,36085
21,2,65,14,0.156697,36085
21,2,65,15,0.255998,36085
21,2,65,16,0.458634,36085
21,2,75,1,0.00201413,36085
21,2,75,2,0.00283756,36085
21,2,75,3,0.00419191,36085
21,2,75,4,0.00390003,36085
21,2,75,16,0.472629,36085
21,2,75,6,0.00227443,36085
21,2,75,15,0.230135,36085
21,2,75,8,0.00499021,36085
21,2,75,9,0.00490645,36085
21,2,75,10,0.00955002,36085
21,2,75,11,0.0164609,36085
21,2,75,12,0.0271218,36085
21,2,75,13,0.0730536,36085
21,2,95,1,0.0118613,36085
21,2,75,5,0.00319258,36085
21,2,72,5,2.54669e-4,36085
21,2,102,2,0.00441981,36085
21,2,62,14,0.158678,36085
21,2,62,15,0.303102,36085
21,2,62,16,0.411151,36085
21,2,72,1,0.00188006,36085
21,2,72,2,1.64786e-4,36085
21,2,62,12,0.0177957,36085
21,2,72,4,9.17558e-4,36085
21,2,62,11,0.00730657,36085
21,2,72,6,0.00177894,36085
21,2,72,7,3.89494e-4,36085
21,2,72,8,2.92121e-4,36085
21,2,72,9,0.00221712,36085
21,2,72,10,0.00466644,36085
21,2,72,11,0.00879358,36085
21,2,72,12,0.023512,36085
21,2,72,3,0.00155049,36085
21,2,62,3,0,36085
21,2,52,11,0.0226743,36085
21,2,52,12,0.0429229,36085
21,2,52,13,0.137932,36085
21,2,52,14,0.203916,36085
21,2,52,15,0.251936,36085
21,2,52,16,0.31785,36085
21,2,62,13,0.085696,36085
21,2,62,2,3.33253e-5,36085
21,2,72,15,0.257486,36085
21,2,62,4,3.49915e-4,36085
21,2,62,5,3.83241e-4,36085
21,2,62,6,4.83217e-4,36085
21,2,62,7,0.00106641,36085
21,2,62,8,0.00206617,36085
21,2,62,9,0.00460722,36085
21,2,62,10,0.00690666,36085
21,2,62,1,3.74909e-4,36085
21,2,92,10,0.00489928,36085
21,2,92,2,9.8132e-4,36085
21,2,92,3,0.00189072,36085
21,2,92,4,7.00943e-4,36085
21,2,92,5,4.23004e-4,36085
21,2,92,6,8.81359e-4,36085
21,2,92,7,8.8014e-4,36085
21,2,72,13,0.0528064,36085
21,2,92,9,0.00135922,36085
21,2,82,15,0.263166,36085
21,2,92,11,0.0111237,36085
21,2,92,12,0.0190254,36085
21,2,92,13,0.0517235,36085
21,2,92,14,0.120468,36085
21,2,92,15,0.275764,36085
21,2,92,16,0.50695,36085
21,2,192,6,0.00905528,36085
21,2,92,8,6.81438e-4,36085
21,2,82,8,0.00131069,36085
21,2,52,8,9.37438e-4,36085
21,2,72,16,0.522948,36085
21,2,82,1,0.00263875,36085
21,2,82,2,3.95715e-4,36085
21,2,82,3,7.18079e-4,36085
21,2,82,4,4.45904e-4,36085
21,2,82,5,1.48635e-4,36085
21,2,92,1,0.00224789,36085
21,2,82,7,5.82956e-4,36085
21,2,82,16,0.51438,36085
21,2,82,9,0.00194383,36085
21,2,82,10,0.00483738,36085
21,2,82,11,0.013242,36085
21,2,82,12,0.0259416,36085
21,2,82,13,0.0416756,36085
21,2,82,14,0.128295,36085
21,2,72,14,0.120342,36085
21,2,82,6,2.77966e-4,36085
21,2,22,12,0.0320418,36085
21,2,22,4,3.84721e-4,36085
21,2,22,5,0.0021091,36085
21,2,22,6,0.00147018,36085
21,2,22,7,0.00237703,36085
21,2,22,8,0.00395026,36085
21,2,22,9,0.00155949,36085
21,2,32,4,0.00283029,36085
21,2,22,11,0.0141728,36085
21,2,22,1,0.00665018,36085
21,2,22,13,0.0952597,36085
21,2,22,14,0.187861,36085
21,2,22,15,0.242718,36085
21,2,22,16,0.404713,36085
21,2,32,1,0.00387068,36085
21,2,32,2,0.00173398,36085
21,2,52,10,0.00294121,36085
21,2,22,10,0.00301594,36085
21,2,12,10,0.00542715,36085
21,2,12,1,0.0038485,36085
21,2,12,2,0.00775052,36085
21,2,12,3,0.00152959,36085
21,2,12,4,8.65133e-4,36085
21,2,12,5,4.0135e-4,36085
21,2,12,6,0.00250175,36085
21,2,12,7,3.07702e-4,36085
21,2,22,3,3.77851e-4,36085
21,2,12,9,0.00295215,36085
21,2,22,2,0.00133965,36085
21,2,12,11,0.00790214,36085
21,2,12,12,0.0384538,36085
21,2,12,13,0.0839848,36085
21,2,12,14,0.175314,36085
21,2,12,15,0.292014,36085
21,2,12,16,0.375633,36085
21,2,32,5,3.35608e-4,36085
21,2,12,8,0.00111486,36085
21,2,52,1,4.92155e-4,36085
21,2,42,9,0.00197718,36085
21,2,42,10,0.00792245,36085
21,2,42,11,0.0097486,36085
21,2,42,12,0.0426741,36085
21,2,42,13,0.120622,36085
21,2,42,14,0.189233,36085
21,2,32,3,6.60029e-4,36085
21,2,42,16,0.34013,36085
21,2,42,6,1.78495e-4,36085
21,2,52,2,2.10923e-4,36085
21,2,52,3,4.68719e-4,36085
21,2,52,4,7.03078e-4,36085
21,2,52,5,0.00349196,36085
21,2,52,6,0.00314042,36085
21,2,52,7,0.00186316,36085
21,2,102,3,0.00134196,36085
21,2,42,15,0.284357,36085
21,2,32,15,0.270041,36085
21,2,32,6,6.15281e-4,36085
21,2,32,7,5.92907e-4,36085
21,2,32,8,4.47477e-4,36085
21,2,32,9,0.00465376,36085
21,2,32,10,0.0104933,36085
21,2,32,11,0.00955364,36085
21,2,32,12,0.0450722,36085
21,2,42,8,0.00133185,36085
21,2,32,14,0.199911,36085
21,2,42,7,4.66834e-4,36085
21,2,32,16,0.349737,36085
21,2,42,1,3.4326e-4,36085
21,2,42,2,5.35486e-4,36085
21,2,42,3,1.37304e-4,36085
21,2,42,4,0,36085
21,2,42,5,3.4326e-4,36085
21,2,52,9,0.00851897,36085
21,2,32,13,0.0994518,36085
21,2,162,8,0.00518674,36085
21,2,102,1,0.00788015,36085
21,2,162,1,0.0053186,36085
21,2,162,2,0.00779622,36085
21,2,162,3,0.00439006,36085
21,2,162,4,0.00645852,36085
21,2,162,5,0.00603727,36085
21,2,152,15,0.261483,36085
21,2,162,7,0.00632465,36085
21,2,152,14,0.120258,36085
21,2,162,9,0.00574991,36085
21,2,162,10,0.00865682,36085
21,2,162,11,0.0165139,36085
21,2,162,12,0.0286554,36085
21,2,162,13,0.0553294,36085
21,2,162,14,0.122711,36085
21,2,162,15,0.256733,36085
21,2,162,6,0.00545549,36085
21,2,152,6,0.00647813,36085
21,2,142,14,0.118877,36085
21,2,142,15,0.259611,36085
21,2,142,16,0.461667,36085
21,2,152,1,0.00855919,36085
21,2,152,2,0.0113056,36085
21,2,152,3,0.00605915,36085
21,2,152,16,0.448954,36085
21,2,152,5,0.00692333,36085
21,2,172,2,0.00732015,36085
21,2,152,7,0.00630549,36085
21,2,152,8,0.00470327,36085
21,2,152,9,0.00668935,36085
21,2,152,10,0.00971967,36085
21,2,152,11,0.0157808,36085
21,2,152,12,0.0269627,36085
21,2,152,13,0.0535786,36085
21,2,152,4,0.00623921,36085
21,2,182,13,0.0640719,36085
21,2,182,5,0.00620718,36085
21,2,182,6,0.00692342,36085
21,2,182,7,0.0063518,36085
21,2,182,8,0.00564643,36085
21,2,182,9,0.00698458,36085
21,2,182,10,0.00913214,36085
21,2,162,16,0.458682,36085
21,2,182,12,0.0304186,36085
21,2,182,2,0.0116038,36085
21,2,182,14,0.136256,36085
21,2,182,15,0.253622,36085
21,2,182,16,0.423049,36085
21,2,192,1,0.00626809,36085
21,2,192,2,0.00529896,36085
21,2,192,3,0.00539787,36085
21,2,135,12,0.0322263,36085
21,2,182,11,0.0154096,36085
21,2,172,11,0.0175101,36085
21,2,142,11,0.0141855,36085
21,2,172,3,0.00481579,36085
21,2,172,4,0.0061301,36085
21,2,172,5,0.00579615,36085
21,2,172,6,0.00655055,36085
21,2,172,7,0.00624805,36085
21,2,172,8,0.0060242,36085
21,2,182,4,0.00645355,36085
21,2,172,10,0.0112982,36085
21,2,182,3,0.0050851,36085
21,2,172,12,0.0250661,36085
21,2,172,13,0.0584946,36085
21,2,172,14,0.129013,36085
21,2,172,15,0.260735,36085
21,2,172,16,0.440477,36085
21,2,182,1,0.0127859,36085
21,2,172,1,0.00888557,36085
21,2,172,9,0.0056352,36085
21,2,112,15,0.287485,36085
21,2,112,7,0.00249142,36085
21,2,112,8,0.00305185,36085
21,2,112,9,0.00231966,36085
21,2,112,10,0.00649587,36085
21,2,112,11,0.0110607,36085
21,2,112,12,0.0222241,36085
21,2,122,7,0.00438713,36085
21,2,112,14,0.132415,36085
21,2,112,4,0.00376293,36085
21,2,112,16,0.448231,36085
21,2,122,1,0.00731071,36085
21,2,122,2,0.0106336,36085
21,2,122,3,0.00787272,36085
21,2,122,4,0.00552028,36085
21,2,122,5,0.00467245,36085
21,2,142,13,0.0531588,36085
21,2,112,13,0.0532778,36085
21,2,102,13,0.0495415,36085
21,2,102,4,0.00151686,36085
21,2,102,5,0.0027869,36085
21,2,102,6,0.00303454,36085
21,2,102,7,0.00128067,36085
21,2,102,8,0.00204727,36085
21,2,102,9,0.00320698,36085
21,2,102,10,0.00591951,36085
21,2,112,6,0.0016291,36085
21,2,102,12,0.0232849,36085
21,2,112,5,0.0022927,36085
21,2,102,14,0.13269,36085
21,2,102,15,0.282967,36085
21,2,102,16,0.464022,36085
21,2,112,1,0.0087704,36085
21,2,112,2,0.00870943,36085
21,2,112,3,0.00578245,36085
21,2,122,8,0.00302442,36085
21,2,102,11,0.0140596,36085
21,2,142,4,0.00646644,36085
21,2,132,12,0.0247419,36085
21,2,132,13,0.0562218,36085
21,2,132,14,0.123917,36085
21,2,132,15,0.269961,36085
21,2,132,16,0.441447,36085
21,2,142,1,0.0132557,36085
21,2,122,6,0.00336599,36085
21,2,142,3,0.00532867,36085
21,2,132,9,0.0053124,36085
21,2,142,5,0.00488115,36085
21,2,142,6,0.00498562,36085
21,2,142,7,0.00491545,36085
21,2,142,8,0.00486555,36085
21,2,142,9,0.00563949,36085
21,2,142,10,0.00845923,36085
21,2,192,5,0.00836363,36085
21,2,142,2,0.00664836,36085
21,2,132,2,0.00878239,36085
21,2,122,9,0.00407952,36085
21,2,122,10,0.00780937,36085
21,2,122,11,0.0142373,36085
21,2,122,12,0.0255398,36085
21,2,122,13,0.0571285,36085
21,2,122,14,0.132291,36085
21,2,122,15,0.271368,36085
21,2,132,11,0.0138607,36085
21,2,132,1,0.00924127,36085
21,2,132,10,0.00731718,36085
21,2,132,3,0.00736965,36085
21,2,132,4,0.0070276,36085
21,2,132,5,0.00703403,36085
21,2,132,6,0.00594502,36085
21,2,132,7,0.0069088,36085
21,2,132,8,0.00491145,36085
21,2,142,12,0.027055,36085
21,2,122,16,0.440759,36085
21,3,142,6,0.0495929,36085
21,3,172,3,0.030232,36085
21,3,132,15,0.0403332,36085
21,3,132,16,0.0570012,36085
21,3,142,1,0.0411841,36085
21,3,142,2,0.0357492,36085
21,3,142,3,0.0305152,36085
21,3,132,13,0.0498719,36085
21,3,142,5,0.0343012,36085
21,3,132,12,0.0706422,36085
21,3,142,7,0.0778876,36085
21,3,142,8,0.105634,36085
21,3,142,9,0.116945,36085
21,3,142,10,0.118964,36085
21,3,142,11,0.0971632,36085
21,3,142,12,0.0684419,36085
21,3,142,13,0.051056,36085
21,3,142,4,0.0290978,36085
21,3,132,4,0.0279397,36085
21,3,122,12,0.069596,36085
21,3,122,13,0.0515309,36085
21,3,122,14,0.045535,36085
21,3,122,15,0.0414473,36085
21,3,122,16,0.0565132,36085
21,3,132,1,0.0417219,36085
21,3,132,14,0.044941,36085
21,3,132,3,0.0301094,36085
21,3,142,16,0.056932,36085
21,3,132,5,0.0338797,36085
21,3,132,6,0.0498935,36085
21,3,132,7,0.0772698,36085
21,3,132,8,0.103599,36085
21,3,132,9,0.122209,36085
21,3,132,10,0.120095,36085
21,3,132,11,0.0962958,36085
21,3,132,2,0.0341975,36085
21,3,162,11,0.101163,36085
21,3,162,3,0.0307378,36085
21,3,162,4,0.0310877,36085
21,3,162,5,0.0328905,36085
21,3,162,6,0.049865,36085
21,3,162,7,0.0748361,36085
21,3,162,8,0.0987589,36085
21,3,142,14,0.0470172,36085
21,3,162,10,0.117453,36085
21,3,152,16,0.0577367,36085
21,3,162,12,0.0697614,36085
21,3,162,13,0.0522209,36085
21,3,162,14,0.0495529,36085
21,3,162,15,0.0409738,36085
21,3,162,16,0.0600827,36085
21,3,172,1,0.0376485,36085
21,3,82,1,0.0281235,36085
21,3,162,9,0.11572,36085
21,3,152,9,0.117399,36085
21,3,122,9,0.119713,36085
21,3,152,1,0.0418215,36085
21,3,152,2,0.034664,36085
21,3,152,3,0.0299419,36085
21,3,152,4,0.0316254,36085
21,3,152,5,0.0345826,36085
21,3,152,6,0.0483642,36085
21,3,162,2,0.0356496,36085
21,3,152,8,0.0983473,36085
21,3,162,1,0.039247,36085
21,3,152,10,0.118589,36085
21,3,152,11,0.0978855,36085
21,3,152,12,0.0703138,36085
21,3,152,13,0.0531853,36085
21,3,152,14,0.0488826,36085
21,3,152,15,0.0428881,36085
21,3,142,15,0.0395186,36085
21,3,152,7,0.0737736,36085
21,3,92,13,0.0651368,36085
21,3,92,5,0.0277237,36085
21,3,92,6,0.0388332,36085
21,3,92,7,0.0705248,36085
21,3,92,8,0.0977801,36085
21,3,92,9,0.119998,36085
21,3,92,10,0.127004,36085
21,3,102,5,0.0296452,36085
21,3,92,12,0.0869905,36085
21,3,92,2,0.0174763,36085
21,3,92,14,0.0511087,36085
21,3,92,15,0.0439243,36085
21,3,92,16,0.0756186,36085
21,3,102,1,0.0392999,36085
21,3,102,2,0.0245047,36085
21,3,102,3,0.021827,36085
21,3,122,11,0.095305,36085
21,3,92,11,0.111984,36085
21,3,82,11,0.112449,36085
21,2,135,10,0.00882573,36085
21,3,82,3,0.0151164,36085
21,3,82,4,0.0167608,36085
21,3,82,5,0.0214419,36085
21,3,82,6,0.0377514,36085
21,3,82,7,0.0587068,36085
21,3,82,8,0.0932734,36085
21,3,92,4,0.0189176,36085
21,3,82,10,0.128972,36085
21,3,92,3,0.0184658,36085
21,3,82,12,0.0959053,36085
21,3,82,13,0.0682395,36085
21,3,82,14,0.056151,36085
21,3,82,15,0.0487508,36085
21,3,82,16,0.0807913,36085
21,3,92,1,0.0285143,36085
21,3,102,6,0.0455471,36085
21,3,82,9,0.118915,36085
21,3,122,2,0.0339635,36085
21,3,112,10,0.119654,36085
21,3,112,11,0.100545,36085
21,3,112,12,0.0720752,36085
21,3,112,13,0.0510776,36085
21,3,112,14,0.0466599,36085
21,3,112,15,0.0420469,36085
21,3,102,4,0.0264411,36085
21,3,122,1,0.041594,36085
21,3,112,7,0.075614700000000007,36085
21,3,122,3,0.028856,36085
21,3,122,4,0.0277184,36085
21,3,122,5,0.0347121,36085
21,3,122,6,0.0534226,36085
21,3,122,7,0.0786111,36085
21,3,122,8,0.101031,36085
21,3,172,4,0.0318362,36085
21,3,112,16,0.0632543,36085
21,3,102,16,0.0653485,36085
21,3,102,7,0.070983,36085
21,3,102,8,0.103527,36085
21,3,102,9,0.119126,36085
21,3,102,10,0.120687,36085
21,3,102,11,0.102537,36085
21,3,102,12,0.0789965,36085
21,3,102,13,0.0571902,36085
21,3,112,9,0.119045,36085
21,3,102,15,0.0454172,36085
21,3,112,8,0.098977,36085
21,3,112,1,0.0393513,36085
21,3,112,2,0.032541,36085
21,3,112,3,0.0274523,36085
21,3,112,4,0.027495,36085
21,3,112,5,0.0356706,36085
21,3,112,6,0.0485398,36085
21,3,122,10,0.120451,36085
21,3,102,14,0.0489228,36085
21,3,232,9,0.125063,36085
21,3,172,2,0.0301986,36085
21,3,232,2,0.0187941,36085
21,3,232,3,0.019093,36085
21,3,232,4,0.0174568,36085
21,3,232,5,0.0261473,36085
21,3,232,6,0.0388739,36085
21,3,222,16,0.0553551,36085
21,3,232,8,0.107605,36085
21,3,222,15,0.0516329,36085
21,3,232,10,0.135725,36085
21,3,232,11,0.114094,36085
21,3,232,12,0.0742631,36085
21,3,232,13,0.0538367,36085
21,3,232,14,0.0525517,36085
21,3,232,15,0.0516074,36085
21,3,232,16,0.0624817,36085
21,3,232,7,0.0770735,36085
21,3,222,7,0.0728319,36085
21,3,212,15,0.0431888,36085
21,3,212,16,0.0557868,36085
21,3,222,1,0.0253411,36085
21,3,222,2,0.021385500000000002,36085
21,3,222,3,0.0163498,36085
21,3,222,4,0.0182748,36085
21,3,232,1,0.0253334,36085
21,3,222,6,0.0440025,36085
21,3,242,3,0.019955,36085
21,3,222,8,0.112306,36085
21,3,222,9,0.125259,36085
21,3,222,10,0.126499,36085
21,3,222,11,0.105865,36085
21,3,222,12,0.07889,36085
21,3,222,13,0.0617754,36085
21,3,222,14,0.0570331,36085
21,3,222,5,0.0271989,36085
21,3,15,14,0.0831549,36085
21,3,15,6,0.0279685,36085
21,3,15,7,0.0451838,36085
21,3,15,8,0.0790532,36085
21,3,15,9,0.102502,36085
21,3,15,10,0.112064,36085
21,3,15,11,0.100333,36085
21,3,242,1,0.03489,36085
21,3,15,13,0.0756732,36085
21,3,15,3,0.0165284,36085
21,3,15,15,0.0714226,36085
21,3,15,16,0.103032,36085
21,3,25,1,0.0425113,36085
21,3,25,2,0.0205821,36085
21,3,25,3,0.0153143,36085
21,3,25,4,0.0216066,36085
21,3,25,5,0.027353,36085
21,3,15,12,0.0784283,36085
21,3,242,12,0.0724537,36085
21,3,212,12,0.0716935,36085
21,3,242,4,0.0179448,36085
21,3,242,5,0.0223581,36085
21,3,242,6,0.0373402,36085
21,3,242,7,0.0692426,36085
21,3,242,8,0.106855,36085
21,3,242,9,0.127349,36085
21,3,15,5,0.0193009,36085
21,3,242,11,0.0953171,36085
21,3,15,4,0.0174784,36085
21,3,242,13,0.0578797,36085
21,3,242,14,0.0535608,36085
21,3,242,15,0.0557112,36085
21,3,242,16,0.0717915,36085
21,3,15,1,0.0386192,36085
21,3,15,2,0.029257,36085
21,3,242,2,0.0324161,36085
21,3,242,10,0.124936,36085
21,3,182,16,0.0611522,36085
21,3,182,8,0.0992333,36085
21,3,182,9,0.121624,36085
21,3,182,10,0.120615,36085
21,3,182,11,0.10173,36085
21,3,182,12,0.0741126,36085
21,3,182,13,0.0588783,36085
21,3,192,8,0.101158,36085
21,3,182,15,0.0386152,36085
21,3,182,5,0.0320008,36085
21,3,192,1,0.0346311,36085
21,3,192,2,0.0315358,36085
21,3,192,3,0.0258537,36085
21,3,192,4,0.0277924,36085
21,3,192,5,0.0321247,36085
21,3,192,6,0.0456172,36085
21,3,212,14,0.049746,36085
21,3,182,14,0.0491629,36085
21,3,172,14,0.0466104,36085
21,3,172,5,0.0340507,36085
21,3,172,6,0.0487181,36085
21,3,172,7,0.0731682,36085
21,3,172,8,0.0963636,36085
21,3,172,9,0.117838,36085
21,3,172,10,0.12025,36085
21,3,172,11,0.100047,36085
21,3,182,7,0.072076200000000007,36085
21,3,172,13,0.0550412,36085
21,3,182,6,0.0452304,36085
21,3,172,15,0.0419454,36085
21,3,172,16,0.0618227,36085
21,3,182,1,0.0346501,36085
21,3,182,2,0.0304844,36085
21,3,182,3,0.0298583,36085
21,3,182,4,0.0305765,36085
21,3,192,9,0.123037,36085
21,3,172,12,0.0742294,36085
21,3,212,5,0.030918,36085
21,3,202,13,0.058429,36085
21,3,202,14,0.0516092,36085
21,3,202,15,0.0412423,36085
21,3,202,16,0.0577484,36085
21,3,212,1,0.0306991,36085
21,3,212,2,0.0287467,36085
21,3,192,7,0.0709634,36085
21,3,212,4,0.0235928,36085
21,3,202,10,0.121362,36085
21,3,212,6,0.0483952,36085
21,3,212,7,0.0742421,36085
21,3,212,8,0.11165,36085
21,3,212,9,0.122878,36085
21,3,212,10,0.12859,36085
21,3,212,11,0.0999852,36085
21,3,72,16,0.0964547,36085
21,3,212,3,0.0233756,36085
21,3,202,3,0.0267861,36085
21,3,192,10,0.125917,36085
21,3,192,11,0.101754,36085
21,3,192,12,0.0743901,36085
21,3,192,13,0.0561908,36085
21,3,192,14,0.0475247,36085
21,3,192,15,0.0441343,36085
21,3,192,16,0.0573768,36085
21,3,202,12,0.0695543,36085
21,3,202,2,0.0282638,36085
21,3,202,11,0.105271,36085
21,3,202,4,0.0259348,36085
21,3,202,5,0.0333238,36085
21,3,202,6,0.0478901,36085
21,3,202,7,0.0738323,36085
21,3,202,8,0.100443,36085
21,3,202,9,0.124589,36085
21,3,212,13,0.0565115,36085
21,3,202,1,0.0337207,36085
21,2,195,16,0.378832,36085
21,2,225,13,0.0919963,36085
21,2,195,9,0.0112095,36085
21,2,195,10,0.0154252,36085
21,2,195,11,0.0243468,36085
21,2,195,12,0.0407632,36085
21,2,195,13,0.0763321,36085
21,2,195,7,0.00966784,36085
21,2,195,15,0.228904,36085
21,2,195,6,0.00784048,36085
21,2,205,1,0.00933476,36085
21,2,205,2,0.00968062,36085
21,2,205,3,0.00594969,36085
21,2,205,4,0.00355995,36085
21,2,205,5,0.00324617,36085
21,2,205,6,0.00323092,36085
21,2,205,7,0.00302669,36085
21,2,195,14,0.13568,36085
21,2,185,14,0.145364,36085
21,2,185,6,0.0117255,36085
21,2,185,7,0.0125081,36085
21,2,185,8,0.013193,36085
21,2,185,9,0.0151347,36085
21,2,185,10,0.0185463,36085
21,2,185,11,0.0280044,36085
21,2,195,8,0.00945294,36085
21,2,185,13,0.0806734,36085
21,2,205,10,0.0115872,36085
21,2,185,15,0.212832,36085
21,2,185,16,0.344826,36085
21,2,195,1,0.0171504,36085
21,2,195,2,0.0165556,36085
21,2,195,3,0.0111547,36085
21,2,195,4,0.00779813,36085
21,2,195,5,0.00888742,36085
21,2,185,12,0.0445124,36085
21,2,225,5,0.0020418,36085
21,2,215,13,0.0796683,36085
21,2,215,14,0.160934,36085
21,2,215,15,0.267775,36085
21,2,215,16,0.401747,36085
21,2,225,1,0.00446689,36085
21,2,225,2,0.00752266,36085
21,2,205,8,0.00442422,36085
21,2,225,4,0.00175483,36085
21,2,215,10,0.0101202,36085
21,2,225,6,0.00230898,36085
21,2,225,7,0.00222652,36085
21,2,225,8,0.00304653,36085
21,2,225,9,0.0051167,36085
21,2,225,10,0.00937248,36085
21,2,225,11,0.0216252,36085
21,3,82,2,0.0186524,36085
21,2,225,3,0.00247391,36085
21,2,215,3,0.00232897,36085
21,2,185,3,0.0161812,36085
21,2,205,11,0.0213316,36085
21,2,205,12,0.0383199,36085
21,2,205,13,0.0741593,36085
21,2,205,14,0.146151,36085
21,2,205,15,0.252686,36085
21,2,205,16,0.408833,36085
21,2,215,12,0.0369955,36085
21,2,215,2,0.00502974,36085
21,2,215,11,0.0171025,36085
21,2,215,4,0.00126808,36085
21,2,215,5,0.00164767,36085
21,2,215,6,0.00171362,36085
21,2,215,7,0.00175516,36085
21,2,215,8,0.0030995799999999998,36085
21,2,215,9,0.00437181,36085
21,2,205,9,0.00447938,36085
21,2,215,1,0.00444243,36085
21,2,155,7,0.00454566,36085
21,2,145,15,0.279914,36085
21,2,145,16,0.398977,36085
21,2,155,1,0.00671942,36085
21,2,155,2,0.0108833,36085
21,2,155,3,0.00801429,36085
21,2,155,4,0.00584728,36085
21,2,155,15,0.271804,36085
21,2,155,6,0.00427553,36085
21,2,145,12,0.0327279,36085
21,2,155,8,0.00354492,36085
21,2,155,9,0.00499562,36085
21,2,155,10,0.00814127,36085
21,2,155,11,0.0195724,36085
21,2,155,12,0.0310891,36085
21,2,155,13,0.0642766,36085
21,2,185,5,0.012458,36085
21,2,155,5,0.00462034,36085
21,2,145,5,0.00500311,36085
21,3,25,6,0.0365805,36085
21,2,135,13,0.0672864,36085
21,2,135,14,0.14858,36085
21,2,135,15,0.275699,36085
21,2,135,16,0.394678,36085
21,2,145,1,0.00760483,36085
21,2,145,2,0.0134232,36085
21,2,145,14,0.144035,36085
21,2,145,4,0.0059665,36085
21,2,145,13,0.0621508,36085
21,2,145,6,0.00352134,36085
21,2,145,7,0.00356164,36085
21,2,145,8,0.00369964,36085
21,2,145,9,0.0053484,36085
21,2,145,10,0.00909558,36085
21,2,145,11,0.0174029,36085
21,2,155,16,0.404962,36085
21,2,145,3,0.0075683,36085
21,2,175,12,0.0409901,36085
21,2,175,4,0.00962436,36085
21,2,175,5,0.0103242,36085
21,2,175,6,0.00959495,36085
21,2,175,7,0.00884407,36085
21,2,175,8,0.00865979,36085
21,2,175,9,0.0103337,36085
21,2,155,14,0.146709,36085
21,2,175,11,0.0250487,36085
21,2,175,1,0.00995165,36085
21,2,175,13,0.0702469,36085
21,2,175,14,0.135699,36085
21,2,175,15,0.241186,36085
21,2,175,16,0.380824,36085
21,2,185,1,0.0143723,36085
21,2,185,2,0.0157158,36085
21,2,225,14,0.178473,36085
21,2,175,10,0.0143011,36085
21,2,165,10,0.0104153,36085
21,2,165,1,0.00932168,36085
21,2,165,2,0.0112027,36085
21,2,165,3,0.00948402,36085
21,2,165,4,0.0075208,36085
21,2,165,5,0.00729828,36085
21,2,165,6,0.00658515,36085
21,2,165,7,0.00521522,36085
21,2,175,3,0.0127555,36085
21,2,165,9,0.0074491,36085
21,2,175,2,0.0116156,36085
21,2,165,11,0.0201393,36085
21,2,165,12,0.0354075,36085
21,2,165,13,0.0653457,36085
21,2,165,14,0.138824,36085
21,2,165,15,0.254717,36085
21,2,165,16,0.405581,36085
21,2,185,4,0.0139519,36085
21,2,165,8,0.0054933,36085
21,3,52,3,0.0137923,36085
21,2,225,12,0.0410893,36085
21,3,42,12,0.0918436,36085
21,3,42,13,0.0712628,36085
21,3,42,14,0.0738621,36085
21,3,42,15,0.057421,36085
21,3,42,16,0.119014,36085
21,3,42,10,0.129967,36085
21,3,52,2,0.0156714,36085
21,3,42,9,0.0875221,36085
21,3,52,4,0.0100247,36085
21,3,52,5,0.0155855,36085
21,3,52,6,0.0232829,36085
21,3,52,7,0.056352,36085
21,3,52,8,0.066577,36085
21,3,52,9,0.0723286,36085
21,3,52,10,0.115632,36085
21,3,52,1,0.02107,36085
21,3,42,1,0.0301867,36085
21,3,32,9,0.0857467,36085
21,3,32,10,0.0986135,36085
21,3,32,11,0.0956875,36085
21,3,32,12,0.0933392,36085
21,3,32,13,0.0698187,36085
21,3,32,14,0.0721445,36085
21,3,42,11,0.125036,36085
21,3,32,16,0.131925,36085
21,3,52,13,0.099608,36085
21,3,42,2,0.0106755,36085
21,3,42,3,0.0147831,36085
21,3,42,4,0.0101835,36085
21,3,42,5,0.0162165,36085
21,3,42,6,0.0314382,36085
21,3,42,7,0.0403487,36085
21,3,42,8,0.0902391,36085
21,3,32,15,0.0755432,36085
21,3,72,8,0.0682444,36085
21,3,62,16,0.0849305,36085
21,3,72,1,0.0251986,36085
21,3,72,2,0.0139164,36085
21,3,72,3,0.0130066,36085
21,3,72,4,0.0135241,36085
21,3,72,5,0.0228727,36085
21,3,52,11,0.140031,36085
21,3,72,7,0.0500946,36085
21,3,62,13,0.10062,36085
21,3,72,9,0.104544,36085
21,3,72,10,0.122113,36085
21,3,72,11,0.118014,36085
21,3,72,12,0.118649,36085
21,3,72,13,0.0890415,36085
21,3,72,14,0.0579785,36085
21,3,72,15,0.0553854,36085
21,3,72,6,0.0309621,36085
21,3,62,6,0.0282177,36085
21,3,32,6,0.0377153,36085
21,3,52,14,0.0776605,36085
