sourceTypeID,roadTypeID,hourDayID,avgSpeedBinID,avgSpeedFraction
11,5,132,2,0.11522
11,5,132,1,0.110785
11,5,132,9,0.0161446
11,5,122,15,0.00671752
11,5,132,10,0.0154926
11,5,122,13,0.02782
11,5,122,12,0.022415
11,5,122,11,0.0127305
11,5,122,10,0.0125574
11,5,122,9,0.0172858
11,5,122,8,0.0221447
11,5,122,7,0.0423799
11,5,122,6,0.0880973
11,5,122,16,0.00422001
11,5,142,3,0.149992
11,5,142,13,0.0231443
11,5,142,12,0.0176827
11,5,142,11,0.0136447
11,5,142,10,0.0133879
11,5,142,9,0.0148556
11,5,142,8,0.0201791
11,5,142,7,0.0385415
11,5,142,6,0.0823547
11,5,132,8,0.0222303
11,5,142,4,0.201789
11,5,45,1,0.0961236
11,5,142,2,0.116645
11,5,142,1,0.114646
11,5,132,16,0.00650924
11,5,132,15,0.00520609
11,5,132,14,0.0163811
11,5,132,13,0.0210833
11,5,132,12,0.0183084
11,5,132,11,0.0152785
11,5,142,5,0.163898
11,5,175,12,0.0138598
11,5,175,3,0.183208
11,5,185,5,0.146642
11,5,185,4,0.214071
11,5,185,3,0.182508
11,5,185,2,0.127084
11,5,185,1,0.102383
11,5,175,16,0.00384266
11,5,175,15,0.00283575
11,5,185,7,0.0376989
11,5,175,13,0.0159644
11,5,185,8,0.0237787
11,5,175,11,0.0122697
11,5,175,10,0.0130768
11,5,175,9,0.0172114
11,5,175,8,0.0231751
11,5,175,7,0.0373135
11,5,175,6,0.0768988
11,5,175,5,0.14905
11,5,195,14,0.010937
11,5,175,14,0.0080737
11,5,195,1,0.0947845
11,5,145,9,0.0148073
11,5,195,11,0.0172994
11,5,195,9,0.0196184
11,5,195,8,0.0283096
11,5,195,7,0.0456779
11,5,195,6,0.0863853
11,5,195,5,0.15991
11,5,195,4,0.207109
11,5,185,6,0.0742278
11,5,195,2,0.10746
11,5,175,2,0.129977
11,5,185,16,0.00356326
11,5,185,15,0.0027463
11,5,185,14,0.00849122
11,5,185,13,0.0155372
11,5,185,12,0.015531
11,5,185,11,0.0148736
11,5,185,10,0.0129448
11,5,185,9,0.017919
11,5,195,3,0.158065
11,5,155,2,0.129258
11,5,175,4,0.209851
11,5,155,11,0.01237
11,5,155,10,0.012327
11,5,155,9,0.0140871
11,5,155,8,0.0195839
11,5,155,7,0.0334122
11,5,155,6,0.0697567
11,5,155,5,0.146921
11,5,155,13,0.0186204
11,5,155,3,0.181553
11,5,155,14,0.0133147
11,5,155,1,0.113751
11,5,145,16,0.00623736
11,5,145,15,0.00534248
11,5,145,14,0.0191898
11,5,145,13,0.0243007
11,5,145,12,0.0187876
11,5,145,11,0.0158227
11,5,35,15,0.0175098
11,5,155,4,0.208176
11,5,165,7,0.0384038
11,5,175,1,0.103392
11,5,165,16,0.00369362
11,5,165,15,0.0036033
11,5,165,14,0.00993661
11,5,165,13,0.0177019
11,5,165,12,0.0163429
11,5,165,11,0.013326
11,5,165,10,0.0144862
11,5,155,12,0.0173501
11,5,165,8,0.0236417
11,5,195,15,0.00316841
11,5,165,6,0.0763486
11,5,165,5,0.150959
11,5,165,4,0.204217
11,5,165,3,0.181238
11,5,165,2,0.125224
11,5,165,1,0.103805
11,5,155,16,0.00491241
11,5,155,15,0.00460674
11,5,165,9,0.0170727
11,5,235,2,0.0851387
11,5,225,9,0.0223465
11,5,235,11,0.0212168
11,5,235,10,0.0174103
11,5,235,9,0.0227256
11,5,235,8,0.0328315
11,5,235,7,0.0563046
11,5,235,6,0.12477
11,5,235,5,0.18092
11,5,235,13,0.0374533
11,5,235,3,0.0987991
11,5,235,14,0.026475
11,5,235,1,0.0905682
11,5,225,16,0.00753384
11,5,225,15,0.00663389
11,5,225,14,0.0195728
11,5,225,13,0.0337596
11,5,225,12,0.027274
11,5,225,11,0.020179
11,5,195,13,0.0174571
11,5,235,4,0.159651
11,5,245,7,0.0643202
11,4,132,1,0.0347632
11,5,245,16,0.0121113
11,5,245,15,0.0139876
11,5,245,14,0.0311595
11,5,245,13,0.0341348
11,5,245,12,0.0298843
11,5,245,11,0.0214475
11,5,245,10,0.0187984
11,5,235,12,0.0288601
11,5,245,8,0.0340789
11,5,225,8,0.0294161
11,5,245,6,0.128461
11,5,245,5,0.180924
11,5,245,4,0.143358
11,5,245,3,0.095104
11,5,245,2,0.0804192
11,5,245,1,0.0843379
11,5,235,16,0.0070602
11,5,235,15,0.00981652
11,5,245,9,0.0274738
11,5,205,8,0.026375
11,5,225,10,0.0191286
11,5,215,1,0.0912128
11,5,205,16,0.00584
11,5,205,15,0.00411238
11,5,205,14,0.0141131
11,5,205,13,0.0240782
11,5,205,12,0.0230971
11,5,205,11,0.0176815
11,5,215,3,0.122053
11,5,205,9,0.0206178
11,5,215,4,0.187991
11,5,205,7,0.0494113
11,5,205,6,0.0959185
11,5,205,5,0.178109
11,5,205,4,0.199303
11,5,205,3,0.138547
11,5,205,2,0.0889479
11,5,205,1,0.0962368
11,5,195,16,0.00503447
11,5,205,10,0.0176109
11,5,215,13,0.0301802
11,5,225,7,0.0524196
11,5,225,6,0.114551
11,5,225,5,0.190868
11,5,225,4,0.176683
11,5,225,3,0.111361
11,5,225,2,0.0784384
11,5,225,1,0.0898346
11,5,215,16,0.00571475
11,5,215,2,0.0826208
11,5,215,14,0.0184827
11,5,145,8,0.022503
11,5,215,12,0.0266678
11,5,215,11,0.019339
11,5,215,10,0.016630700000000002
11,5,215,9,0.0195914
11,5,215,8,0.0280222
11,5,215,7,0.0515506
11,5,215,6,0.107471
11,5,215,5,0.187424
11,5,215,15,0.00504884
11,5,75,4,0.17443
11,5,65,11,0.0209365
11,5,75,13,0.0246725
11,5,75,12,0.0239575
11,5,75,11,0.0220424
11,5,75,10,0.0203805
11,5,75,9,0.0248162
11,5,75,8,0.0395351
11,5,75,7,0.0712253
11,5,75,15,0.00684756
11,5,75,5,0.183452
11,5,75,16,0.00362079
11,5,75,3,0.119664
11,5,75,2,0.0681775
11,5,75,1,0.0760012
11,5,65,16,0.0105469
11,5,65,15,0.0201665
11,5,65,14,0.0521939
11,5,65,13,0.0493132
11,5,95,4,0.196687
11,5,75,6,0.123101
11,5,85,9,0.014744
11,5,145,10,0.013737
11,5,95,2,0.110937
11,5,95,1,0.0948147
11,5,85,16,0.0044289
11,5,85,15,0.00409883
11,5,85,14,0.0104011
11,5,85,13,0.0172698
11,5,85,12,0.0156354
11,5,75,14,0.0180764
11,5,85,10,0.011375
11,5,65,10,0.0219374
11,5,85,8,0.0217103
11,5,85,7,0.0376159
11,5,85,6,0.0753107
11,5,85,5,0.140141
11,5,85,4,0.202241
11,5,85,3,0.184279
11,5,85,2,0.138836
11,5,85,1,0.110253
11,5,85,11,0.0116604
11,5,45,10,0.016828
11,5,65,12,0.0436071
11,5,55,3,0.0898179
11,5,55,2,0.0588584
11,5,55,1,0.0990944
11,5,45,16,0.0261435
11,5,45,15,0.0553648
11,5,45,14,0.0470692
11,5,45,13,0.0355592
11,5,55,5,0.125841
11,5,45,11,0.0258157
11,5,55,6,0.133889
11,5,45,9,0.0423796
11,5,45,8,0.0348125
11,5,45,7,0.0679767
11,5,45,6,0.111549
11,5,45,5,0.136145
11,5,45,4,0.103281
11,5,45,3,0.0916525
11,5,45,2,0.0771101
11,5,45,12,0.0321899
11,5,55,15,0.0129733
11,5,65,9,0.0279047
11,5,65,8,0.0523998
11,5,65,7,0.0777686
11,5,65,6,0.118629
11,5,65,5,0.158532
11,5,65,4,0.119812
11,5,65,3,0.0830429
11,5,65,2,0.0576691
11,5,55,4,0.125305
11,5,55,16,0.0328551
11,5,95,5,0.153609
11,5,55,14,0.0380885
11,5,55,13,0.0308273
11,5,55,12,0.0295929
11,5,55,11,0.0227599
11,5,55,10,0.0260977
11,5,55,9,0.0300338
11,5,55,8,0.0455072
11,5,55,7,0.0984583
11,5,65,1,0.0855403
11,5,125,8,0.0206348
11,5,115,15,0.00617884
11,5,135,1,0.0969679
11,5,125,16,0.00490045
11,5,125,15,0.00539526
11,5,125,14,0.0179465
11,5,125,13,0.0254129
11,5,125,12,0.0209854
11,5,125,11,0.0158212
11,5,135,3,0.148831
11,5,125,9,0.0151198
11,5,135,4,0.210661
11,5,125,7,0.0414681
11,5,125,6,0.0961496
11,5,125,5,0.177188
11,5,125,4,0.205767
11,5,125,3,0.145681
11,5,125,2,0.0919376
11,5,125,1,0.102379
11,5,95,3,0.154182
11,5,125,10,0.0132125
11,5,135,13,0.0206829
11,5,145,7,0.0407768
11,5,145,6,0.083608
11,5,145,5,0.170869
11,5,145,4,0.207204
11,5,145,3,0.150264
11,5,145,2,0.10155
11,5,145,1,0.105
11,5,135,16,0.00565399
11,5,135,2,0.100035
11,5,135,14,0.0170619
11,5,115,14,0.0194334
11,5,135,12,0.0170826
11,5,135,11,0.0151959
11,5,135,10,0.0152525
11,5,135,9,0.017044
11,5,135,8,0.0221628
11,5,135,7,0.040056
11,5,135,6,0.0922501
11,5,135,5,0.175233
11,5,135,15,0.00582925
11,5,95,14,0.019126400000000002
11,5,115,16,0.00536745
11,5,105,7,0.0506095
11,5,105,6,0.098977
11,5,105,5,0.174188
11,5,105,4,0.194189
11,5,105,3,0.133897
11,5,105,2,0.0856199
11,5,105,1,0.0897016
11,5,105,9,0.0173781
11,5,95,15,0.00573198
11,5,105,10,0.0153965
11,5,95,13,0.0299132
11,5,95,12,0.0249263
11,5,95,11,0.0173214
11,5,95,10,0.0151874
11,5,95,9,0.0172341
11,5,95,8,0.0285434
11,5,95,7,0.0422738
11,5,95,6,0.0839468
11,5,95,16,0.00556497
11,5,115,3,0.128249
11,5,115,13,0.0294149
11,5,115,12,0.0269929
11,5,115,11,0.0176144
11,5,115,10,0.0150801
11,5,115,9,0.0165728
11,5,115,8,0.0234666
11,5,115,7,0.045064
11,5,115,6,0.10466
11,5,105,8,0.0267333
11,5,115,4,0.201062
11,5,195,10,0.0183856
11,5,115,2,0.0879758
11,5,115,1,0.091465
11,5,105,16,0.00567378
11,5,105,15,0.00578137
11,5,105,14,0.0229413
11,5,105,13,0.0331277
11,5,105,12,0.0283886
11,5,105,11,0.0173974
11,5,115,5,0.181404
11,4,25,12,0.202361
11,4,25,3,0.0110903
11,4,35,5,0.00259299
11,4,35,4,0.00400735
11,4,35,3,0.00377163
11,4,35,2,0.00782613
11,4,35,1,0.0129178
11,4,25,16,0.0539235
11,4,25,15,0.130077
11,4,35,7,0.00410165
11,4,25,13,0.19689
11,4,35,8,0.00570459
11,4,25,11,0.0991226
11,4,25,10,0.0356615
11,4,25,9,0.0364008
11,4,25,8,0.018681
11,4,25,7,0.0065556
11,4,25,6,0.0111149
11,4,25,5,2.71096e-4
11,4,45,12,0.162429
11,4,25,14,0.174364
11,4,45,1,0.00315235
11,4,232,9,0.0743573
11,4,45,10,0.0348418
11,4,45,9,0.0529263
11,4,45,8,0.0204903
11,4,45,7,0.00394044
11,4,45,6,0.00738314
11,4,45,5,0.0165913
11,4,45,4,0.0205732
11,4,35,6,0.00424308
11,4,45,2,0.0043967
11,4,25,2,0.0101538
11,4,35,16,0.0407807
11,4,35,15,0.0911791
11,4,35,14,0.226345
11,4,35,13,0.227005
11,4,35,12,0.208948
11,4,35,11,0.0678422
11,4,35,10,0.0513413
11,4,35,9,0.0413936
11,4,45,3,0.0194533
11,4,242,2,0.0083181
11,4,25,4,0.00150335
11,4,242,11,0.110993
11,4,242,10,0.081607
11,4,242,9,0.0642564
11,4,242,8,0.0398954
11,4,242,7,0.0136213
11,4,242,6,0.01798019999999999
11,4,242,5,0.0261288
11,4,242,13,0.218958
11,4,242,3,0.00828177
11,4,242,14,0.108559
11,4,242,1,0.0165272
11,4,232,16,0.0262725
11,4,232,15,0.0354038
11,4,232,14,0.11568
11,4,232,13,0.18658
11,4,232,12,0.188916
11,4,232,11,0.122628
11,4,95,16,0.0100975
11,4,242,4,0.014481
11,4,15,7,0.0144515
11,4,25,1,0.0118297
11,4,15,16,0.0771649
11,4,15,15,0.0909621
11,4,15,14,0.152708
11,4,15,13,0.23333
11,4,15,12,0.153206
11,4,15,11,0.0865954
11,4,15,10,0.0669663
11,4,242,12,0.172924
11,4,15,8,0.0245932
11,4,45,13,0.154465
11,4,15,6,0.0196006
11,4,15,5,0.00399693
11,4,15,4,0.00803653
11,4,15,3,0.0127162
11,4,15,2,0.0138968
11,4,15,1,0.00514907
11,4,242,16,0.0314804
11,4,242,15,0.0659878
11,4,15,9,0.0366266
11,4,75,16,0.012445
11,4,75,7,0.0449717
11,4,85,9,0.0183959
11,4,85,8,0.0167109
11,4,85,7,0.0179091
11,4,85,6,0.0238218
11,4,85,5,0.0355905
11,4,85,4,0.0975704
11,4,85,3,0.226529
11,4,85,11,0.0461343
11,4,85,1,0.0506571
11,4,85,12,0.0579675
11,4,75,15,0.0180857
11,4,75,14,0.0396652
11,4,75,13,0.0688107
11,4,75,12,0.095327
11,4,75,11,0.101704
11,4,75,10,0.0798061
11,4,75,9,0.0651498
11,4,45,11,0.0941557
11,4,85,2,0.279919
11,4,95,5,0.0548086
11,4,95,15,0.00848726
11,4,95,14,0.0324283
11,4,95,13,0.106283
11,4,95,12,0.117918
11,4,95,11,0.0880404
11,4,95,10,0.0648438
11,4,95,9,0.0496408
11,4,95,8,0.0308452
11,4,85,10,0.0284859
11,4,95,6,0.0361695
11,4,75,6,0.0561568
11,4,95,4,0.0945915
11,4,95,3,0.143646
11,4,95,2,0.0998327
11,4,95,1,0.0344746
11,4,85,16,0.00413964
11,4,85,15,0.00701351
11,4,85,14,0.0306107
11,4,85,13,0.0585454
11,4,95,7,0.0278931
11,4,55,6,0.00385179
11,4,75,8,0.0514095
11,4,55,15,0.14519
11,4,55,14,0.191785
11,4,55,13,0.187214
11,4,55,12,0.112622
11,4,55,11,0.0877001
11,4,55,10,0.0301532
11,4,55,9,0.012389
11,4,65,1,0.0149395
11,4,55,7,0.00445543
11,4,65,2,0.0155901
11,4,55,5,0.0164132
11,4,55,4,0.00928454
11,4,55,3,0.00830722
11,4,55,2,0.0241743
11,4,55,1,0.0738452
11,4,45,16,0.0777718
11,4,45,15,0.134141
11,4,45,14,0.193289
11,4,55,8,0.0161545
11,4,65,11,0.143765
11,4,75,5,0.0439657
11,4,75,4,0.0938614
11,4,75,3,0.125511
11,4,75,2,0.082056
11,4,75,1,0.0210749
11,4,65,16,0.0456465
11,4,65,15,0.0665831
11,4,65,14,0.149324
11,4,55,16,0.076461
11,4,65,12,0.192723
11,4,232,8,0.0376803
11,4,65,10,0.0732426
11,4,65,9,0.043612
11,4,65,8,0.0257035
11,4,65,7,0.0118286
11,4,65,6,0.00994784
11,4,65,5,0.00386795
11,4,65,4,0.0111662
11,4,65,3,0.00980589
11,4,65,13,0.182255
11,4,162,4,0.0740208
11,4,152,9,0.0528303
11,4,162,13,0.126585
11,4,162,12,0.150573
11,4,162,11,0.105475
11,4,162,10,0.0839873
11,4,162,9,0.0503835
11,4,162,8,0.0401194
11,4,162,7,0.0318672
11,4,162,15,0.0153051
11,4,162,5,0.0448939
11,4,162,16,0.0131244
11,4,162,3,0.0930345
11,4,162,2,0.0526709
11,4,162,1,0.0142525
11,4,152,16,0.0115244
11,4,152,15,0.0119755
11,4,152,13,0.12043
11,4,152,11,0.0696468
11,4,182,4,0.0566219
11,4,162,6,0.0334706
11,4,172,9,0.0644023
11,4,232,10,0.0671147
11,4,182,2,0.0344105
11,4,182,1,0.0230508
11,4,172,16,0.0132977
11,4,172,15,0.0164619
11,4,172,14,0.0586129
11,4,172,13,0.118206
11,4,172,12,0.119908
11,4,162,14,0.0702367
11,4,172,10,0.0796925
11,4,152,8,0.0312524
11,4,172,8,0.064141
11,4,172,7,0.0439719
11,4,172,6,0.0354838
11,4,172,5,0.0462951
11,4,172,4,0.071976
11,4,172,3,0.0667949
11,4,172,2,0.0463604
11,4,172,1,0.0265628
11,4,172,11,0.127833
11,4,132,8,0.0345335
11,4,152,10,0.0616783
11,4,142,1,0.0194313
11,4,132,16,0.00996811
11,4,132,15,0.00867538
11,4,132,14,0.0366595
11,4,132,13,0.0941741
11,4,132,12,0.0959538
11,4,132,11,0.0712307
11,4,142,3,0.141548
11,4,132,9,0.0350684
11,4,142,4,0.0991688
11,4,132,7,0.0345883
11,4,132,6,0.0433323
11,4,132,5,0.0556561
11,4,132,4,0.0907726
11,4,132,3,0.141193
11,4,132,2,0.158653
11,5,62,16,0.0322555
11,5,195,12,0.0203982
11,4,132,10,0.0547783
11,4,142,13,0.0943109
11,4,152,7,0.0307595
11,4,152,6,0.0344443
11,4,152,5,0.0483646
11,4,152,4,0.0986512
11,4,152,3,0.148062
11,4,152,2,0.11413
11,4,152,1,0.0178515
11,4,142,16,0.00906773
11,4,142,2,0.149141
11,4,142,14,0.0468722
11,4,182,5,0.0414096
11,4,142,12,0.0976059
11,4,142,11,0.0788681
11,4,142,10,0.0384231
11,4,142,9,0.0433591
11,4,142,8,0.0350174
11,4,142,7,0.0305438
11,4,142,6,0.0438442
11,4,142,5,0.0626764
11,4,142,15,0.0101227
11,4,212,8,0.0482018
11,4,202,15,0.0201262
11,4,222,1,0.00744334
11,4,212,16,0.0111828
11,4,212,15,0.0148654
11,4,212,14,0.0820908
11,4,212,13,0.158854
11,4,212,12,0.168076
11,4,212,11,0.118326
11,4,222,3,0.0201888
11,4,212,9,0.0774956
11,4,222,4,0.0258915
11,4,212,7,0.0285033
11,4,212,6,0.0338955
11,4,212,5,0.0272822
11,4,212,4,0.0492301
11,4,212,3,0.0238181
11,4,212,2,0.0334199
11,4,212,1,0.0276678
11,4,182,3,0.041401
11,4,212,10,0.0970912
11,4,222,13,0.200307
11,4,232,7,0.0264243
11,4,232,6,0.0259859
11,4,232,5,0.0277986
11,4,232,4,0.0333128
11,4,232,3,0.0202187
11,4,232,2,0.00633205
11,4,232,1,0.00529498
11,4,222,16,0.0195697
11,4,222,2,0.0141584
11,4,222,14,0.088213
11,4,202,14,0.0588887
11,4,222,12,0.190934
11,4,222,11,0.129261
11,4,222,10,0.0810464
11,4,222,9,0.0672886
11,4,222,8,0.0377411
11,4,222,7,0.0312737
11,4,222,6,0.0272607
11,4,222,5,0.0276977
11,4,222,15,0.0317252
11,4,182,14,0.0511723
11,4,202,16,0.011792
11,4,192,7,0.0457772
11,4,192,6,0.0455807
11,4,192,5,0.0477061
11,4,192,4,0.0479255
11,4,192,3,0.0423582
11,4,192,2,0.0552846
11,4,192,1,0.0453293
11,4,192,9,0.063727
11,4,182,15,0.0167834
11,4,192,10,0.0919384
11,4,182,13,0.13617
11,4,182,12,0.163551
11,4,182,11,0.11593
11,4,182,10,0.0863576
11,4,182,9,0.0772062
11,4,182,8,0.0558944
11,4,182,7,0.0610383
11,4,182,6,0.0286854
11,4,182,16,0.010318
11,4,202,3,0.038549
11,4,202,13,0.142241
11,4,202,12,0.132336
11,4,202,11,0.129976
11,4,202,10,0.0960648
11,4,202,9,0.0687281
11,4,202,8,0.0431051
11,4,202,7,0.0378015
11,4,202,6,0.0522987
11,4,192,8,0.0510428
11,4,202,4,0.0554666
11,4,152,14,0.0471856
11,4,202,2,0.0434
11,4,202,1,0.0231721
11,4,192,16,0.0121631
11,4,192,15,0.0122225
11,4,192,14,0.0510703
11,4,192,13,0.130878
11,4,192,12,0.142218
11,4,192,11,0.114779
11,4,202,5,0.0460543
11,4,235,12,0.13547
11,4,235,3,0.0206685
